track_id,track_name,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_popularity
3T5LxrvZyEqnLe9Pw4TjyD,未完成讃歌 (feat. 初音ミク),210000,0.421,0.867,-5.224,0.0481,0.00376,0.00102,0.206,0.537,188.174,37
3IJhlmTzWVzLaefijAyNFU,Result BGM - maimai Deluxe splash Ver.,40027,0.62,0.999,-7.663,0.158,1.45e-05,0.75,0.26,0.691,147.96,2
0kTWh0LOEHhjULeSx90blv,逃げろ!サテライトキャンパス!!,140347,0.627,0.946,-4.342,0.103,0.0748,0.0,0.344,0.508,97.646,1
4wGLtxwedlzJUSl3iXMX4l,Chocolate Missile,180173,0.447,0.743,-6.703,0.064,0.0398,0.00127,0.226,0.314,175.188,17
6u9vx2RxZMEHXxxvRGfQ4G,GRÄNDIR,147840,0.37,0.782,-7.341,0.0507,0.0148,0.131,0.0664,0.244,84.953,6
0i6sPv1rVlQ5EZs4Q9rErb,Solar System Disco,203200,0.569,0.94,-0.844,0.11,0.0242,0.0,0.161,0.709,149.93,38
3cpPOFjycGmVX9lQ56NIyf,座和々,119333,0.446,0.943,-5.872,0.0581,0.000854,0.91,0.121,0.894,169.944,8
4EEXPnUJnizTOjBX2S41pi,GEMINI -C-,149627,0.438,0.966,-5.924,0.0384,0.00146,0.328,0.437,0.163,89.994,1
4idIlowHKmFnaqdYQK3StP,アトラクトライト,271255,0.479,0.874,-4.211,0.0618,0.0664,0.0,0.424,0.624,195.981,28
4pbedK7a5VhxSV0SDF2su6,Brainjack Syndrome,147467,0.642,0.96,-5.294,0.0536,0.0168,2.92e-06,0.0741,0.893,102.033,14
06t6CBCGWBUgO4RhmZggld,What's Your PR.Ice? (Original Rhythm Game Soundtrack) [feat. Kry.Exe],134938,0.429,0.93,-4.033,0.0517,0.00866,0.677,0.027,0.491,89.943,16
5lJWDuOpLJGTYLNvyjUZsr,Pastel Party,147427,0.654,0.671,-7.266,0.0404,0.568,0.0192,0.0905,0.737,125.072,1
0TBZ2NGb9es28EVrtJGhic,おとせサンダー,244068,0.559,0.948,-3.614,0.139,0.00586,0.000319,0.194,0.794,176.989,49
7gWGuCc6G2yHNWXVRQWRUH,anata-ni-naruno,135002,0.602,0.86,-10.493,0.154,0.177,0.00774,0.295,0.745,172.014,4
3CvVyk1qYQQjTTs7KBxsNR,お気に召すまま (feat. 天馬司&鳳えむ&草薙寧々&神代類&鏡音レン),247467,0.741,0.735,-4.499,0.0352,0.0411,0.00109,0.141,0.811,142.974,48
4u4waEq8JvugyEW3rDTpKE,Alice in 冷凍庫,343302,0.557,0.829,-5.379,0.047,0.0574,0.814,0.145,0.417,176.416,44
3xI52ha4Ag5o78QqwelqCa,Endless Error Loop,143173,0.532,0.994,-0.957,0.246,0.027,0.0172,0.339,0.35,145.101,26
1KB1u3DCG0lkqi7YI3Xycn,I'm proud - Lynx Eyes ver.,303867,0.615,0.822,-5.348,0.1,0.0106,0.0,0.326,0.334,135.983,17
6fkiaTTpjfgJKPisQPYQMe,Xenovcipher,152120,0.622,0.968,-7.361,0.282,0.00554,0.426,0.15,0.508,104.993,19
7BFb9TIxz5uxCufQP9RoO7,大江山ジャイアントスイング,255586,0.441,0.915,-4.075,0.173,0.391,0.0,0.432,0.482,174.959,5
2TZd1AYfqNfBcgiUSuYzPG,Rebellion,152920,0.465,0.959,-6.26,0.0742,1.18e-05,0.533,0.302,0.475,125.113,2
7ovUcF5uHTBRzUpB6ZOmvt,アイドル,213234,0.574,0.935,-2.783,0.0926,0.112,1.07e-06,0.367,0.836,166.008,90
4TJNy9m1YEPnarYaDLMzft,儚きもの人間,177240,0.474,0.99,-1.548,0.211,0.267,0.0,0.408,0.672,180.084,35
74Ovi7xXI2uL26vx0urIzi,Samurai,159000,0.245,0.965,-3.618,0.0992,0.00816,0.912,0.252,0.141,160.074,14
3uVvWuwAgeQCWUu1LlHeMV,Light up my LOVE!! - instrumental,232653,0.421,0.858,-8.545,0.0367,3.84e-05,0.659,0.137,0.597,165.996,8
2by1gpTFpaColKmlgZRPcy,Tango Rouge,159707,0.407,0.786,-5.437,0.0463,0.0909,0.37,0.148,0.537,151.873,2
2sQLVIje2zUfTk11wibpzR,トラフィック・ジャム (feat. 小豆沢こはね&白石杏&東雲彰人&青柳冬弥&鏡音リン),239307,0.698,0.903,-4.78,0.153,0.019,1.04e-06,0.0666,0.794,129.923,48
1j27j9No92VzU6nJTy05RF,Go or Stay,140457,0.48,0.917,-7.229,0.0319,5.96e-06,0.932,0.116,0.557,137.973,12
1kvOGA3ZU2vQeZh2WEii7y,ナラク,224164,0.453,0.937,-1.671,0.0427,0.0042,0.0161,0.371,0.69,90.013,29
6HEDHR6R6KPKeCAb3TAOPV,Xue Wu / 雪舞(電視劇《蘭陵王》配樂改編),275124,0.336,0.365,-11.465,0.0291,0.86,0.763,0.0785,0.164,104.27,26
4N3EBpGW1PGbXmOGYaw4E8,Dead V-Code - Special Edit,150861,0.494,0.913,-3.551,0.22,0.00318,0.128,0.394,0.201,175.181,13
6jMV3roj1BhJL7LPwEsIMg,"Kaikai Kitan (from ""Jujutsu Kaisen"")",216973,0.633,0.948,-4.325,0.124,0.0151,3.96e-06,0.15,0.646,92.545,36
1dxzLI9GCCDmcEPIEP9jxo,Lover's Trick,133973,0.659,0.862,-6.773,0.0684,0.000163,0.282,0.0628,0.486,130.063,6
7G6YVNjOcQYOCEZYWDgnpl,Cyberozar,133053,0.482,0.932,-6.012,0.0705,2.29e-05,0.371,0.165,0.513,92.966,4
6NlHjiKqHiuR5PTY5mr5VS,ショウタイム・ルーラー (feat. 天馬司&鳳えむ&草薙寧々&神代類&鏡音リン),212093,0.498,0.936,-2.638,0.0889,0.00306,0.000121,0.238,0.47,204.118,55
0qMip0B2D4ePEjBJvAtYre,紅蓮華,237587,0.541,0.977,-2.828,0.157,0.00321,5.13e-05,0.0796,0.263,134.938,76
4B03KJjWKz5ECPchCDanq2,心拍ペアリング,141940,0.68,0.859,-3.606,0.0432,0.0314,0.0,0.0739,0.864,134.036,15
537jI7Ha0VRBaZPG4jD0JO,Newspapers for Magicians,292600,0.345,0.97,-3.192,0.32,0.0202,0.00735,0.0695,0.167,149.577,30
5LY0T7CTEYIr5zmg8yqNQo,Legacy,161000,0.534,0.978,-2.817,0.158,0.00808,0.804,0.127,0.264,148.058,7
53mSdqLgFa0FlGj5Tw2Tcw,名も無い鳥,140867,0.355,0.856,-5.142,0.0767,0.0175,0.000902,0.227,0.351,179.953,2
0SdKyipVdEroNoj7LWlLbS,総合リザルト BGM - CHUNITHM CRYSTAL Ver.,73827,0.58,0.957,-6.353,0.0417,0.000714,0.74,0.304,0.876,124.971,1
7AZexr7a2d5dQVKLpxJjYw,最終鬼畜一部声,203945,0.517,0.888,-2.896,0.0395,0.00311,0.0,0.223,0.524,100.022,17
1yUc5TUiaRiQWH8TXeaGlp,Contrapasso -purgatorio-,370440,0.537,0.892,-10.276,0.0819,0.000337,0.745,0.184,0.0733,121.525,4
2m2wDybxucdFmsOMoPABVf,Image (Full Version) [feat. Kamata Junko],255560,0.405,0.767,-4.843,0.041,0.217,0.00091,0.243,0.34,175.764,10
5VXzIHcCr9vgG3Rqhy9isY,B100d Hunter,140133,0.468,0.934,-5.838,0.185,0.00176,1.35e-06,0.183,0.374,164.086,8
5dDB6XkRqG3xXIJbXTHPhw,Invisible Frenzy,227373,0.438,0.999,-2.337,0.232,0.0227,0.644,0.0473,0.0369,122.48,25
11vaDqM4Fw1jca4Ob2Nxc3,Tidal Wave,121600,0.456,0.919,-6.117,0.132,2.24e-05,0.0731,0.0453,0.304,174.985,2
1YuLBrnROkxSn9k9fMkX1V,with U,142440,0.504,0.993,-3.044,0.173,0.0028,0.0195,0.293,0.343,155.063,21
7Lm74xaR0gegcAkycGuK5Q,Double Helix,325600,0.388,0.987,-5.982,0.0769,1.43e-05,0.817,0.291,0.642,155.998,24
2AGxhxH8AuVbbBIzkoSQF6,サクラあっぱれーしょん,263872,0.608,0.932,-4.064,0.0989,0.0278,4.95e-05,0.0571,0.825,139.97,31
0p7wxu1VL038m7Sgc6NQRL,KAEDE - Vocaloid ver,221864,0.473,0.911,-7.086,0.0653,0.00479,0.0957,0.348,0.25,177.035,8
33r63ep7KydGhX2oVijPHW,Mutation,144827,0.602,0.94,-7.583,0.112,0.004,0.0293,0.199,0.383,154.957,19
1H5Al9Z8NDHty3ZXedNacP,モ°ルモ°ル,135067,0.345,0.835,-6.018,0.0429,0.012,0.0052,0.0988,0.758,126.818,26
4KyXc50W3yhDFcWZS0P7RZ,深海少女,218133,0.569,0.908,-3.388,0.0435,0.00872,2.08e-05,0.309,0.593,137.069,36
6epA5VhrMT0nmDNX8Lpomb,Endless Journey,134600,0.373,0.486,-11.656,0.0373,0.602,0.169,0.107,0.123,81.911,10
4iJkPFfvhKL08H9dhHhr3c,命に嫌われている。,274966,0.736,0.839,-3.624,0.0377,0.354,0.000273,0.117,0.767,99.989,52
1Ql9A0JWrecDrsKvrlIst7,The Metaverse -First story of the SeelischTact-,154507,0.213,0.893,-6.519,0.206,0.000107,0.588,0.156,0.401,186.588,3
2KXkxnEVmwWyZcqAl05Jtv,サイバーサンダーサイダー(カバー) feat.灯油,199376,0.421,0.992,-4.219,0.24,0.276,0.000288,0.0907,0.221,91.542,23
1rbgRVagbu7inMFUxOM1Bl,SEKAI,255686,0.571,0.86,-4.98,0.0403,0.0016,1.27e-05,0.174,0.817,132.991,31
4HntG3WOZFqZ26jJXYrod3,GHOST,349000,0.526,0.994,-2.697,0.273,5.14e-05,0.918,0.359,0.117,110.028,48
1BkLKYzF7cQ0AzpgSrOfoc,ショウタイム・ルーラー,213785,0.529,0.969,-1.837,0.0682,0.0784,0.0,0.26,0.459,102.015,35
2F2t5p9wRHpl8q16uv6uZb,輪廻転生,242640,0.341,0.996,-1.193,0.327,0.00115,0.0325,0.493,0.265,195.984,50
5VcQo3g6xzBAY9qe8k0Wa8,ハッピータイフーン,277053,0.586,0.947,-3.518,0.09,0.0356,0.0,0.0567,0.739,151.95,18
71NHptxHpQ94Dkda6tzi0i,QLWA,117227,0.475,0.936,-5.763,0.0613,0.000286,0.125,0.375,0.738,150.038,11
3UNxJBKO1OiahIlKHGAxjJ,Chururira Chururira Daddadda!,195387,0.583,0.908,-3.071,0.142,0.000363,0.000664,0.274,0.533,109.879,48
7ciwz2E7hOvOusJNRxX9go,BANG!,295613,0.772,0.901,-4.467,0.0547,0.0634,5.03e-06,0.325,0.418,128.006,9
6vANutLeXwwAegl7PUWCGw,Crossing Field,245369,0.496,0.714,-7.578,0.0567,0.0121,1.54e-06,0.124,0.56,178.869,17
4pRIObfaptSmQBkzEyBJ0y,Heavenly Blast,139267,0.397,0.995,-6.473,0.164,8.87e-06,0.668,0.204,0.0399,117.222,18
2FiSenvPf24hWApDxmXlbT,しゅわスパ大作戦☆ [FN2 Remix] (feat. Nana Takahashi) (Original Mix),234405,0.542,0.97,-3.493,0.0329,0.000891,0.787,0.405,0.845,152.094,11
3UyiHKbiPinMJX8HnLrAZo,スイートマジック (feat. 天馬司&鳳えむ&草薙寧々&神代類&鏡音リン),211640,0.612,0.9,-4.105,0.0371,0.00821,0.000625,0.0392,0.79,123.022,46
6EeowTCkHwVmL2EuI22Zli,Kimi Ga Nokoshita Sekai De,227442,0.532,0.692,-3.792,0.0309,0.0804,0.0,0.133,0.107,105.148,23
2yyT3q2OhnHeVTpbtp4rFU,We Could Get More Machinegun Psystyle! -And More Genre Switches-,325250,0.287,0.993,-2.506,0.471,0.000361,0.369,0.141,0.0695,160.076,43
3DmkR5QisbDkNmFBYibFLj,Hoshishizuku - long ver.,248832,0.452,0.974,-1.906,0.121,0.0016,0.558,0.292,0.738,182.048,16
4XiJt7Nw5UNofH404rZuXw,Pallet niha kimi ga ippai,221000,0.684,0.646,-5.715,0.135,0.179,0.0418,0.356,0.744,119.997,32
3v9LpTH1HLLZdxhOSlQWtA,Selfish Gene (feat. Rin),109053,0.607,0.773,-7.797,0.0339,0.0276,0.0,0.105,0.632,99.994,17
3bg8EC0hJ9wSg9JnVs2ssx,"Help me, ERINNNNNN!! -Cranky remix-",340387,0.39,0.998,-2.95,0.45,0.000242,0.0292,0.293,0.0789,180.078,13
32OZI4XkZK8ZOvYKWt7ZDr,Smile-mileS,219907,0.603,0.846,-5.402,0.0553,0.00449,9.59e-06,0.332,0.697,106.994,23
13CRfmUct9a0eENXFJ5Vs8,Hope (Classic Piano),132000,0.357,0.228,-15.841,0.0472,0.968,0.693,0.102,0.437,83.987,15
3rP7nfMCL1HacCFSZkv4yx,Mirai - instrumental,236107,0.391,0.872,-8.45,0.0342,0.00266,0.409,0.216,0.426,164.955,11
4jQjLV8PVZGdGSZWTrazWY,Heartbeats - HALFPIPE TOKYO 82sec Ver.,82000,0.431,0.936,-4.506,0.0957,0.00106,0.0963,0.242,0.479,169.999,1
5GFlBbudCwgyOFyKQcKPDO,アトロポスと最果の探究者,156783,0.446,0.901,-6.048,0.0848,0.0298,0.00109,0.313,0.615,114.573,16
3i1YvKtkiAItJyGUC1qcF0,いかないで,192880,0.551,0.853,-4.679,0.0298,0.0117,0.0456,0.096,0.867,95.498,36
4AkL3LpkUhMT39jVQx7ajE,レーイレーイ,144013,0.479,0.956,-2.676,0.162,0.00284,0.00232,0.242,0.901,188.002,23
7H9g4PScW02ikmgh0lRAvX,Servant of Love,144293,0.552,0.95,-5.376,0.0957,0.00635,5.58e-05,0.409,0.479,145.062,2
65VI9MZUZIpNQJbGmNKmIp,威風堂々 - ver.D/D,215538,0.69,0.97,-3.208,0.0771,0.0292,5.59e-06,0.103,0.524,130.067,43
2sA8Rm8EUjFD6kmqa8SzKs,Step and Rhyme,154880,0.621,0.905,-3.676,0.079,0.0309,0.00954,0.235,0.58,154.947,6
3BGPye6Bx0xeU97S8EOm4S,NAKIMUSHI O'clock - Full Ver.,289193,0.522,0.929,-5.381,0.0454,0.00128,0.0745,0.304,0.686,151.904,1
30rjVhGgDHNKpPUbK7kiGN,害虫,232650,0.523,0.997,-3.141,0.24,0.000839,0.853,0.259,0.183,95.013,34
4XSiqlN1OACJhtsutrz4fa,届かない花束,157147,0.512,0.826,-6.21,0.074,0.0214,0.0,0.248,0.267,180.047,2
2yUaaEE3PZhDCkhfHhhCjR,ちがう!!!,269667,0.176,0.976,-3.468,0.292,0.116,0.0129,0.395,0.359,180.769,35
6TJnkjQL9Ar8JQVrGiBhVf,Good-bye Declaration,172471,0.552,0.905,-4.992,0.101,0.032,0.0,0.345,0.896,169.929,51
2CG2w7zUfD1eIUnN0TLZc0,VIVID VICE,186800,0.588,0.86,-3.425,0.0721,0.0395,0.0,0.0723,0.391,92.207,24
1x8WKQlsdsrhtk49Kptmon,CYBER Sparks,245987,0.487,0.993,-6.502,0.101,1.96e-05,0.901,0.187,0.0975,96.005,11
0ap6JcLYBXr0TsPW0lCDVL,Jörqer,154227,0.566,0.892,-6.208,0.0641,0.0562,0.0,0.267,0.757,98.117,2
3f4vwZSc6U6m5n0VigVsoS,Mirai,229565,0.652,0.956,-3.774,0.0575,0.108,7.4e-05,0.0712,0.915,138.014,29
3NWkVDfFM7r9mOvNbO6ao9,Arche,321500,0.485,0.995,-1.774,0.269,0.000591,0.00359,0.167,0.0974,99.981,30
7v5xPGDLbGMLqSnPfIrRgK,ポジティブ☆ダンスタイム,242000,0.321,0.922,-1.484,0.0501,0.227,1.57e-05,0.14,0.527,104.21,48
5g75drubYanIgGUV1I9hqH,Infantoon Fantasy,148853,0.434,0.988,-4.157,0.0538,0.00041,0.0599,0.3,0.96,92.487,3
5A4k4L0L3YuperrlFqfcNt,命に嫌われている,268167,0.731,0.786,-6.142,0.0395,0.151,2.96e-06,0.35,0.941,99.97,36
5jj4hasSH6QSaRjwbjesrK,Violet,172000,0.488,0.871,-3.999,0.0407,4.12e-06,0.825,0.124,0.136,95.003,12
6TcGRtvOlMsh7kJHTnYxm8,トリコロージュ,261231,0.64,0.904,-3.512,0.0401,0.0134,1e-05,0.228,0.745,129.99,44
7yKbjz9hzbUY6zmIJ8nDDL,DREAMER,289667,0.565,0.958,-2.275,0.111,0.0945,2.08e-05,0.192,0.203,128.999,45
5yhK9BKjL9uYQlJYk2TA9c,"I'm Invincible (from ""One Piece Film: Red"")",255608,0.407,0.968,-4.429,0.116,0.00181,0.0,0.171,0.501,192.066,42
2qDw0ZFygQTkvi7pqEDgBF,Danza zandA,117653,0.636,0.873,-6.364,0.0389,0.000731,0.892,0.119,0.834,128.986,3
6fi7EGFKJ4ERU7k1ejDMDO,The Darkness of Valhalla,147093,0.585,0.893,-8.709,0.0333,0.0002,0.023,0.64,0.518,128.061,2
7LrkaVy62ZHfobFVigMwXI,Dysthymia,231158,0.463,0.832,-5.556,0.0353,0.00135,0.00306,0.125,0.382,94.992,28
72wehM3q2RVZb4XLmAkyTr,kyu-kurarin,217091,0.67,0.889,-8.674,0.0441,0.387,0.000607,0.337,0.486,110.015,47
7yiteujIbEajRWTOJgV68M,こちら、幸福安心委員会だよ。,271690,0.602,0.894,-5.221,0.0436,0.0567,0.0847,0.0294,0.463,128.022,23
4Mm2JCmqkupkBRvMuwlZK7,"愛き夜道 (feat. ランコ, 雨天決行)",300000,0.712,0.928,-4.318,0.115,0.384,0.0,0.307,0.625,136.001,34
6BCNtPOtbbri6AIs1W8YKQ,はやくそれになりたい!,234000,0.502,0.952,-0.155,0.0683,0.188,0.896,0.179,0.656,185.004,20
4bbal9R1czCDOFCfN3Oopz,Ievan Polkka,177611,0.981,0.815,-5.574,0.0458,0.119,0.00137,0.0581,0.978,113.019,39
3sBX4RGJ0tftFTWXpEhqnd,暗晦にハイライト,148347,0.425,0.856,-5.734,0.0417,0.00104,0.0299,0.0734,0.583,95.085,4
4YAYzz5TBx8hISk7BjWQzY,"Houkiboshi (From ""Bleach"") - Japanese Vocal Version",196250,0.454,0.986,-0.478,0.0406,0.00646,0.0,0.206,0.856,155.935,1
245o74jaAOpV3vNWzYX4Oa,マイオドレ!舞舞タイム,139920,0.562,0.946,-2.114,0.0944,0.0264,0.148,0.195,0.878,183.003,27
4ij1H9nhv8n2gpthgM82cq,スロウダウナー,227000,0.553,0.872,-5.596,0.0893,0.00017,0.00164,0.336,0.771,97.086,34
6kMhv52IGwEoTYbSJU94Dc,Urban Crusher - Remix,110036,0.389,0.948,-7.79,0.0615,4.26e-06,0.852,0.106,0.607,154.92,1
5RcYZaWVn8RGezkxhMVotb,Garakuta Doll Play - sasakure.UK clutter remix,151147,0.53,0.988,-4.839,0.0778,0.0238,0.00196,0.201,0.471,127.988,6
5kVgeYzWHTKcMBKVefAL9l,Super attractor,263576,0.484,0.906,-5.195,0.0396,0.0175,0.000313,0.389,0.624,97.487,7
1IVjsxjhxiMnkX6Nlfguwo,Koi no Moonlight,209531,0.725,0.918,-2.397,0.086,0.123,1.52e-06,0.349,0.914,128.039,37
1BUeGOJz0dUKDJFBEXSWpw,No Routine,262724,0.369,0.999,-1.892,0.172,0.0107,0.0,0.183,0.399,162.992,17
1yNtvGnkUzRmQ68kALaIR4,Wicked Fate,106133,0.614,0.957,-4.081,0.0311,0.521,0.0541,0.0679,0.891,140.001,27
4yLN3bcFVcvUHKZBhX1CHz,Xiorc,125911,0.398,0.961,-4.233,0.0669,1.33e-05,0.956,0.497,0.17,97.547,24
2kOUUakqEIZ7R71VKHA9MP,Zauberkugel,129333,0.292,0.738,-8.105,0.0511,0.0002,0.102,0.442,0.291,77.024,22
7v8JeQJh1F6sKiL8ZetNgR,glory day,138813,0.439,0.948,-2.591,0.0679,0.000691,0.000258,0.0688,0.37,161.931,30
6hclTpIu0q4v02lJze4Z56,macrocosmos,165720,0.262,0.997,-6.827,0.22,0.0174,0.013,0.372,0.0922,149.936,3
0taYf5nZ2NBEh3uSl2LZeH,ハードコア・シンドローム,154320,0.535,0.888,-6.452,0.236,0.00502,0.0,0.131,0.658,95.0,7
4Ip5p8Ko5yEOtOvLxR5j5w,新たな気持ちで,177286,0.638,0.639,-7.396,0.0271,0.301,0.813,0.0962,0.743,81.989,14
0BoeqdrTmhoPe5UDzA1jR2,トラッシュ・アンド・トラッシュ!,181533,0.549,0.909,-4.088,0.12,0.000192,0.00869,0.246,0.699,109.989,42
0knsbUph7FYyI9QLNRlzh0,Make some noise! - V.I.P LAGOON Remix,249300,0.562,0.953,-3.204,0.0751,0.0702,0.000119,0.394,0.237,137.961,19
1Ld1vI286lqpvAZKuh9ccD,Ray of Hope,146120,0.335,0.941,-7.096,0.0576,0.00469,0.693,0.336,0.259,177.051,15
6WPjgNthSvN9YjkTnssjMe,ワガママMIRROR HEART,274877,0.459,0.974,-1.829,0.116,0.0853,1.29e-06,0.113,0.656,181.03,25
17HCtzXOsIdEoUYTWXW6xq,Xakuro,242960,0.549,0.977,-7.442,0.0708,5.12e-05,0.786,0.152,0.245,132.979,1
61DmKCuwyiSZMOo7k8C8pT,Radiant,252273,0.491,0.887,-4.654,0.0845,0.000429,0.00908,0.294,0.233,176.085,50
2ffSinkhUURzlQP6aO6MA3,INFiNiTE ENERZY: Overdoze - Radio Edit,120333,0.597,0.821,-4.306,0.277,0.000376,0.0157,0.339,0.333,179.909,1
73Ua9z2DSgEoOWAKiClnhn,バグ,171613,0.621,0.963,-0.766,0.0614,0.109,0.0,0.313,0.911,92.994,53
6C5gmsE7s4lro4m7xIs2R0,Monochrome Rainbow,110760,0.617,0.742,-8.185,0.0544,0.0012,1.76e-05,0.114,0.568,91.102,3
1hunGZ2ogvvJQjOHxj1cIy,stella=steLLa,139307,0.52,0.7,-10.202,0.0283,0.254,0.835,0.22,0.362,95.044,18
2oDAgj3hxSMqJYpPGrqVYC,LIN NE KRO NE,210997,0.65,0.847,-6.551,0.0501,0.143,0.00754,0.313,0.339,124.95,30
2RjRmZKDSUQUUDuZQWXM5v,Xevel - Platinum Long Ver.,269453,0.297,0.883,-7.989,0.0542,0.000105,0.0688,0.127,0.0428,184.784,20
579MXTloeF6LBAq33dUYWT,聖者の息吹,128760,0.398,0.998,-3.584,0.073,0.000482,0.94,0.229,0.58,180.018,18
17jqmeLFmS6o2jKU6QE0ex,Pre Paid Pog Punk Panic,137665,0.315,0.819,-10.823,0.0514,0.000181,0.588,0.325,0.884,94.898,7
3SR02zzeELISxMGs84hkob,大天使ユリア★降臨!,152613,0.659,0.979,-4.575,0.119,0.505,0.0,0.23,0.442,107.544,2
0GBcwzSl7NjjG5VqVoMbwT,PAST,156867,0.548,0.99,-4.411,0.188,0.00513,0.0,0.398,0.213,99.999,2
6qHwauwLgv4o1q76dev0hN,Chieruka Esoterika,144880,0.556,0.869,-6.259,0.109,0.000347,0.00396,0.052,0.758,102.571,36
4maqY6aUbVMXwDLuBLpPMe,Enka Buyou ~Enka Dance Music~ - long ver.,277642,0.607,0.935,-2.598,0.0323,0.0481,9.98e-05,0.465,0.547,109.998,15
299lrRxjICTqqiAsIvq01h,Fresh!,207138,0.589,0.943,-7.586,0.12,0.00297,0.00116,0.111,0.0683,117.565,30
2BGVCCEnQrqH2iz7gIIGFi,Force,239760,0.734,0.872,-4.133,0.0908,0.000935,0.0,0.324,0.658,131.989,51
2WvPZF8r2e49DTVkf8QrQ5,Tempest,141429,0.511,0.826,-6.393,0.0312,9.95e-05,0.786,0.111,0.217,105.119,21
2TSpty5hkxtZCwsjvibA3m,ジウダス (feat. KAITO),189091,0.602,0.763,-9.467,0.183,0.00185,4.09e-05,0.239,0.843,99.029,40
7t5OMvhG9lXPfc1DE0Bwjg,HITOGATA,226000,0.575,0.915,-5.242,0.0698,0.00826,0.0,0.27,0.655,150.077,19
2NlwtQVuHOd2gWyjqxKBqD,Valle de Los Caidos,112800,0.604,0.577,-9.698,0.0314,0.156,0.803,0.101,0.323,100.019,26
27JamYGrJAyvCfKYnFQuba,星屑ユートピア (feat. 巡音ルカ),262007,0.509,0.918,-2.437,0.046,0.058,0.0,0.275,0.834,119.98,21
5V9IFBJ2O1rzNwnMSkrUgw,We are VOX MONSTERS,185828,0.689,0.849,-4.296,0.0615,0.0257,6.93e-05,0.402,0.698,147.984,12
3gKCYrBdrmypiFqr1PWiwK,ゆけむり魂温泉 II,281143,0.74,0.873,-4.959,0.0627,0.552,0.0,0.0795,0.963,139.944,39
3PhMAFe8gFEYurRk43gC9g,あの世行きのバスに乗ってさらば。,194692,0.646,0.95,-1.844,0.0532,0.381,1.29e-05,0.287,0.934,119.971,45
5egkYMvVordvhlijhhAOFg,Kinda Way - LONG Version,245813,0.58,0.936,-8.096,0.0381,0.00261,0.0732,0.0402,0.971,127.011,2
2RBQ84niVRC6bBdhe7lc9F,砂の惑星 feat.初音ミク,238875,0.513,0.935,-2.837,0.0892,0.0883,0.0,0.163,0.877,94.963,58
3mTeZVthp1y12uE04X1hjm,Minna no MaiMaiMa-,118975,0.59,0.983,-3.488,0.118,0.0289,0.632,0.319,0.846,175.029,1
7d9SZZEOhF49sVaGRfPKv0,KONNANじゃないっ!,310552,0.515,0.921,-3.589,0.0402,0.101,0.000367,0.217,0.62,154.97,38
0Oo5l4uYbsqdj5vIfBNthL,言ノ葉遊戯,166043,0.54,0.95,-3.742,0.104,0.263,0.0,0.217,0.867,163.833,20
1b4nOleX9dP4sw14IAGrn1,"NYAN-NYA, More! Love Shine, Chu",163027,0.522,0.986,-5.079,0.111,0.00158,0.000726,0.443,0.423,158.057,1
6tofc7dmmLdplj6nmQB6l2,βinαrΨ,271955,0.266,0.874,-4.579,0.0689,6.28e-05,0.115,0.188,0.279,83.062,36
6W69eHyHi1CwZlA038qerd,Matching BGM,81000,0.612,0.995,-7.624,0.0739,0.00364,0.921,0.518,0.402,133.986,1
5UX2XYxGf9s10kmkSObPpA,Online Game Addicts Sprechchor feat.Hatsune Miku,291693,0.548,0.983,-3.531,0.0497,0.246,3.21e-06,0.356,0.802,175.004,40
4ojigjh6fwD5aSxefptAon,足立オウフwwww,139467,0.616,0.891,-4.826,0.0821,0.046,0.0,0.345,0.524,87.54,4
4lh7Ul8e0FTqA0zxPLFxi0,真・愛のテーマ~True Love Song~,146860,0.119,0.48,-8.33,0.0333,0.0288,0.805,0.424,0.125,83.511,15
3CrLuexWHKF1cYYPX4MXQA,ポーカーフェイス,232880,0.648,0.959,-2.567,0.0655,0.211,0.0,0.255,0.819,136.038,16
3dBxKKKrop2xSqJgkuC3Bi,ってゐ! ~えいえんてゐVer~,233987,0.389,0.954,-0.847,0.0899,0.0662,3.41e-06,0.198,0.546,161.639,10
7ARq7NxSId4cO8bQ8sqIQp,We Are Us,311440,0.654,0.909,-6.355,0.0881,0.0162,5.1e-06,0.0524,0.56,145.0,12
3vZUaZWwro6GdNNBFhiKV6,Chrome Vox,142830,0.56,0.98,-3.161,0.172,0.000437,0.0,0.22,0.515,102.523,31
17U1TtxAkhL9ldyHuPXKSE,"Marry me, Nightmare",128145,0.232,0.997,-6.283,0.106,0.000422,0.878,0.195,0.132,121.015,17
3eYuF65ZQ7fG0FQhGlUQwQ,Moon Halo,109333,0.62,0.742,-4.115,0.0718,0.539,0.0037,0.173,0.291,179.936,27
7FCnIRMW4d3MJlcQplH2No,Celestial Sounds (KivΛ Remix),320110,0.327,0.884,-6.554,0.223,0.0434,0.00817,0.124,0.218,93.639,21
7Lpm4GU78jmjSrQDhiAqzJ,乙女解剖,223400,0.647,0.895,-4.436,0.0359,0.00186,0.00846,0.309,0.82,134.008,56
7DZrnvfd78FMJgPYa8FSEy,39 Music!,265846,0.528,0.989,-2.967,0.0741,0.017,0.000473,0.0964,0.525,130.015,52
5qXP2j7rMq9dY2NpkOtJqM,ウミユリ海底譚,237253,0.578,0.972,-1.84,0.0378,0.0821,0.000182,0.232,0.966,119.975,34
