,album_id,album_name,album_tracks
394,3t0h9Jw2lbQFCrBuDUMARd,Deus Ex: Human Revolution (Original Soundtrack),"['50mku7LtsjfuRPy8hNerdB', '2y0YCPYk5cbx0BWEdwaxJk', '3tcrNiIsaM0RBYBM2YQWjL', '3i8H4Rq4gKFbKCQJsbP4li', '0XUBDdyDYXnbozXj5Mtkrk', '1vgHUfXgMi1swiqhPspUnx', '1Sosnp51HuZUYpK5eqkHdM', '1hKknrgZAFH89AvshwnPlS', '40E0DYxwAh5L3PDDY90hV4', '5vbymqo33QnRnGAsIkNF7G', '5SVdDAxQgvgvJQNzQdb4NO', '7bhFquhq6XFAtSAA9bOSnI', '5lJAWxEaWmwrxGbGf1Pt6V', '7GRgK0sDAyjZAgRBzl5rjs', '2B4RfVpJMgexrb1qdn48eE', '0jkPnopGwKXnQ26BnWiJR3', '739eKWUmmCyo3sn6IkvcQJ', '2Xyb94iQDWOFHAlI8US94O', '09DhrbUJCBjEXitrh7lw1C', '0hlS1QbxdwwEMDCwY66TwF', '3GLoRMHxhg1suQ9NO45R2y', '3VWkS0NFB8WeEFNH6auvqE', '0MHGKz1BIFR0RPUmx7uUro', '5GlCvvJbMpveFMLuKStflg', '05MQTAQuWnusgNzuRUGnkw']"
395,1QwpgyIYGZqNI4ogLPjqdt,The Sonic Collection,"['5sFZALRyg9MakGnJmhQVQY', '5Qj42KqpUDYikeNJF3v1Rx', '0JDMLlWp4sQMCBFOXQOmJD', '3PCrgIV0CU9tBWXkV1VffR', '7Fv1A5kV0EWfwLfqqKnpqn', '5Mean64wDc8Uxw8uF07iVT', '5JLyobfzbuzIe8JCq1DPYj', '46ujR4rlgzUqpd5FXityWu', '3iHgOZTOV6YdrqoRymvCJE', '1tOQXnqQkHWDANnCpmIR1q']"
396,6H5lfjZLSw2pz4AhHOqtnn,Best Of Silent Hill: Music From The Video Game Series,"['3sKMmzE6ApiAdWfVu3JPWt', '6gqlMZswDKCanFp435kgFy', '0HHg8vIEFY7tIJAKOXQAFz', '6QZTHYV8CVNqJMhNukkNKB', '1mLGuDDcMDaH5hRXtEfjAH', '56y2jjNVAFV5Q13w4ZLWm2', '3CiZNs7ZjGJ1Xiwkg3pe7c', '32yhZdJ6SrC32NURvPgTLK', '3ibcDW1FX9kTwQJYcaz8Pw', '5DIgvuVOZKM5CMp6AIMwso', '7jSUxCVZicDoE6kXvxwM0r', '3GxCByzvyi42nebc70D5xd', '2whEWVGgIaffs2iHToueN4', '05Pt5CMZmrsKW1JKxAEDin', '7tvYqvnl64SlSNfN2z6wA4', '1N9zG5oZvPuf3KhHBwJAjZ', '6J3iuk9JiTHQZ5l3O9yW6y']"
397,00EiQjifmFTLcEazkCM7Rl,The Witcher 3: Wild Hunt - Hearts Of Stone (Original Game Soundtrack),"['50Dq4YN1RoHWl8l16jjM2W', '6yVMgJ3mxnHwFO2qENeTmW', '0cODRoSzlFqFY7jOFEFEGZ', '0geRfrIMgYwur2CpiESmI3', '7Lp3BqKR2VE1NNd2LDuvzb', '2HyMfbjVoeYGmUGJwUpj1a', '5iags20FYK5jUVPuhxKMe7', '1HXGw4Sfnq6aO913Jzbcac', '57769dv3T21107Chb996Gv', '061bcH4bjhFYysDffe1Nkt', '2TIjrhkXVtl9m0v5BRLy2M']"
398,6m0YDY5tK1fTMrTi9bF2bn,The Mario Collection,"['6LHmdbCoRqOMsU5qzBZEsn', '3F8spSmD906RcTzwUcIWKm', '6xRKgKxZA13BKLsQH63QCr', '7KsvyriqQjCAsiNTP1sGMx', '5brJjqJua3Zr0ckSXaQ7ha', '6Pul0GpDOTke29sc3TKKDp', '7yiWYrDFvzrDXLDbIFLdEr', '0jzi5t1i8miyUJ3L4bFf0f', '1IzvWGJq2hEflmzZSu2VGQ', '02zOsKCvPp104mGygZiA9P']"
399,76W8fC4VyWDMCMlWXJm2NI,Volume 1,"['4t1uwzXPeB9yxdrndhuWyD', '1ZDG8xVLyNNpbZDITkgInj', '76RvT6sHD5uxtVfybkZlLy', '6ay6anFl5LuO3GcKtEbqqo', '5jxjApvkHamT2YS1T8oH4V', '3qJEyXwsJwnFFVcV2E1Kpr', '5dk2TIxetLedToTVVNFWw3', '1rA9hzT9WnHYnOzsxnQEFB', '0gNB1744QAFiYAllnL2oHC', '2BplIA82uNMj1DpxZSqZGY', '0eDndxAEkChJT3QVIEXME4', '2v086E5sAgwK3BvmUeo1KH', '62rvsoLT4U4oQuJj1BbdAV', '7qzs0e8WOMdoLfhRRq3Ycp', '294HUy1eTycZw1hzN6bVXf', '51CPi9CKXkyiwSnvjG1fqI']"
400,2gTINDe6o2alMOdH98IQc5,Tom Clancy's Siege (Original Game Soundtrack),"['2S8kkzzHw0CgbIAz0enjdM', '2IYUtqvwxRsYlkBXDJLdaA', '7eyhIgXU8LYnnRlBeJ2HzI', '3EWs55AjSm7RvYx9Bf71Lc', '7vXtlhHgaM8L03xgbu8mtY', '2u73S0uXORvGl4XcAlmDAm', '5pXjNJri9TCIGpt6UiZePZ', '0LK2IDJjMKu1xtaUeOWQ3n', '6jCNNxnOe4LGuoi24nF7Kh', '2PF0jBcYLaXdePVAfiH9Ae', '0GJKKmM5YHE47cDW6XjmE4', '3ZsPUj81jSsMCqfREXRK2L', '7CWcWWCwOs84dfrfQk0cdV', '1boRAH44SSKbRZzO8REcnQ', '3D9n9o4V2ZqCtQwQrXZiMi', '4yhr3LrYRCuATHSWyEGNJR', '0HzpHkpoNdDqyfbQ7rdtX3', '00Mb0iCdVpUS28hvAMTThP', '16QlQN5Cjwm4yfURfmhKIk', '7s5oyjeJWyREgBFKBVCYHR', '2PV6XM4uXXd8DlJoqavjz5']"
401,5dlFeX01OyZ7UbvCWoKVnu,Game Music,"['4KYxRjpfwZ1p3f2NVGHy0M', '1ADUOH7PsmbvXeLOXToPIQ', '2LEsvcwOgmkSAqVOc1m3AN', '3ssiJHcJDcjr7gEeYKFnbj', '2EoPNwOldRGbmkXyjAk35U', '3I59vtolLIBWdc3fRXNU9p', '1ciqZ3ZrQgjTvc9OjHsNNs', '5zljyKe2uQNbJvQgAL08WW', '2zl6QzWjdXLPjqtKaKcRNZ']"
402,0hU2xjMRQWN7zsawye1wfh,モンスターハンター:ワールド オリジナル・サウンドトラック,"['18wSghW2luxajMP9LfeGtx', '5umM7S7ZVJrwozwINtBsAU', '0zAsrldDLQpYRH3jNYXcoK', '3IwlPBAE1bIU0abglFL49F', '1KzQJbMo2ew0GAkrkJSnV4', '5Aiv3Q1NvEWOIpRlVBwbcx', '7BrNinCVl5LdMiOdldbDVo', '1TRmecu4CbVEKm1V54xwHJ', '6gmlV7cRDs6FZboO5mph3R', '5My0yPGBCyyHwuaTYdneKX', '2vwvjfZWc5yOoNb8F3NQV7', '0fRg6ZLQJXzlu9OvwPmHzU', '5rrLMjRaSWnNw1AtpbCWQM', '4QLzJIinrte2MgjgHJjHkU', '2PUtaAPvTLI95EFkJPNRc8', '1PeBerVoxCFzF8YUeXKShf', '2P33BQpJhmUOEhicn7UBLK', '77V5xmVsOFwE912toinn5h', '1x4D6ZapKF1sphLMZS8b7H', '4x63SzGK4YL8pgEm2prxDF', '3E0wePWBSwRzFhkEjKWPSM', '5hRDDaMO1nYb2UfakQ6Ixu', '24rZCS6uQdiC96XjpV9IQi', '0KDdDs0CIzs8TO7itkECxB', '1gs5AZjqnadmhCRjGv0tTV', '6ESXWSKo7ctlRX7Kj81xSC', '4QD2u7G8JbYm6FfZEECXnL', '32TGRdBZYPAGWd3YS2rqgs', '1W8QD4N1aWQuP8m3N8TPKB', '1nlGAovE2QLvwQit3jHzDn', '1u9xiMnJIMXaJCHWFHhv7d', '5wRBQ1g3rd8vYAcG4SXTLj', '1lkgY2dgPDl2mQXvQNjtPv', '0x4MHP22TCBM9x8eMup9mM', '03PMSQIJShU2nscM5PwRZ8', '78DYptHJI1R6UaOoWOJHTz', '2r8AAnf802k1vWWX5e5jdx', '7mSqt1bZF62Y9fkXpCb37m', '0JnzEABNQ08KvbXDyKChux', '23vAlr9GW226lzt7vlfrOh', '3EvST1O7swCalr4DsAEvoZ', '4uUqd6R7fGaGQk4tSGnWMM', '4Py6zfyG3Ydy0LlhQgasQf', '46sKIFefFSu37CVJPpV95h', '5EqjjucBSglwuoobFsIXmX', '3ls0E7vurR4nS92OYNwDKx', '5zxNxEAcnxYwKsQ8AjIrff', '3efWkbfoOmMniocbREMmFn', '0kSTE9zZfa5xveJcmZCnvM', '6eb1qkUhi1M85vlt8xLjh6']"
403,1baPR33ICXVAXtW6vKfgpo,"Warhammer 40,000: Space Marine (Original Soundtrack)","['6v0OQKq5DxQbLPIsoWoT2j', '4AKjjxGpVMqt9Ow9Aa1hyh', '6sCR7ohqDYOK3v4cpnOub9', '5HiaYVOJJFv8LXxhxBt3nS', '12ICD84V8U98dj5XfYHhJu', '2pQHkfhw7mVK2yOBxLUM9O', '0ESt6TzWJhBcLc8F1DnnzC', '75rJv6SBaQMNPwFz45Ozjo', '0C7A4mhKOYLqhsM2G7LF49', '1P0q73pO6tKEn7jj74OeMM', '4Tz9eyMntVRQvv2G13NWSA', '6H3WAvQkLZNd3L1frqhbyy', '7pejLvQ0vdMZ79s2bPJ8LW', '5YmyLt4EJK4nNAJtNerakL', '3qPuSWXdsz0lndpaCibhEy', '0HZf4amyvqRwTxVYwTmykm', '377aDmlYgCcFnIwNBnvRab', '3jfegK8hFMbDvKdx8Cj3Ew', '1SSBxAN2TrCQWAZSkfjm5d', '0Ra3dbRF9yewpngFkynM0j', '3sazeVNdnPbMPKwYpWYrqS', '2N620LMxaSJiUHqB2b6cOL', '6qTUWxgwxyrbk7Qbu0B36B']"
404,0swXkrnGm7RP1BIHiqV8Jk,Stardew Valley (Original Game Soundtrack),"['2q2Z2A0Mt8AsWyQEdB6wuu', '0Mmtro18AX4ONE1I3mgNEh', '45dZbNz1sanDXVENijqb58', '5ocYLXFoqJ2D4Occ2Xepj0', '335Blw6tg6mJzQxK9dRbrt', '6fwW6uPloanwDx78kBvH0N', '6gp9NlnfJX6c2xkf2cIzq8', '4q45kBmFoqQYRXxld3drPB', '7fiAkVhgoUTGivhIufh1gF', '24IMYR3YeaGMxePyCLvcCU', '1GgIIJIJibtXZ5vG8lfTe2', '5zxD1d3DTGJbTUFIWhAcC8', '4gt5YF5ZbYhHKkuOIqPuz0', '2uKkYCiGW09gxyNFxX9HTj', '2pUfYjXbYoLBqzbVOcDmPn', '3IIZuTtA6DZHdlJltLs31a', '3myhAh1BYB8EkvzBlKGlCN', '4cDQWfRkaxAKVd1H05bf63', '1qHX3JQefKOvy64bIWEAhS', '5WgxfuPPB3JFR2t7kcpFZG', '5inqbGqSc2i7iBOrgOlIaA', '4lz6RS1fxcfNBG8QYzE2ty', '3NurUaKnM8paeWMd1vneNr', '46atoAQG3M60AQW2I4B9rm', '1cs2H3BUBummKOAVI8nB9n', '1kbs85kOuh0Vqw6e5tnwBK', '4ACs7pxDMiMbgBSC2xTdJS', '1MlK3Z02sxt3yfa2TGONPz', '5f5aQwGnbuHzVTjgOh8fHq', '7m5UVg4iRuGCsXA48xdUn3', '17ixOW2kFKfeTlg5Fl3go9', '6UrEZcHUGSWT6eiwPuNzXd', '1QX7A3slzREZDSokxXoJYK', '3OzUGk33NP4VCS1ZK60MXw', '09ZbshSClxy09QlMwR1j2s', '6kk5sXo2LCjxpnxAiuiYdN', '7Hsa3ZnMVmI7q2NtHaQEzL', '1Q74JpoFcF2jI5jb1I4mjk', '3oYAfl6XVyVUAb4MkwQbC1', '2XuWUj4mOdhcI95p1TMWTq', '0I0o09YwcALmk8CEckbNAL', '4HTHViM6RkPVxDjqkDuduG', '6QDcYUKMXrwd43sZnp9wzW', '4NRdeFeU2NUG9p9gRxZ5Q6', '0iQ9aK8DjsJyt7keTC0JHI', '2v4luyQhTIVIhKLFvEg8xW', '1tzTcYBN7CgD1kgijBgYCV', '58G029qBOw8UVr5RxsuyZ1', '0TWy7CrGlcMQhEweicHE8d', '4ByR4a8NS0WDoUvdsfmK0v']"
405,2rfmTYVncyfyj2sT2A1NFz,Dragon Age Inquisition: The Descent/Trespasser (Original Soundtrack),"['2622xjhHr9XedehL7BmWn2', '3BXga8ZISPwl7ZljegZVS9', '14XGKBt6J1mvdXdhdwLbKU', '0Zh3SzmCySJpb4YeGaKq8s', '0GBA0EGRYNdxh1KdpGZZ3x', '2tcZGzlDfmtc720iYaraJt', '2oIqfoSN5pfXbGLkauWfxO', '5erv7k58ucxsEq9mDO2K6D', '4mmh0hsodwLjCJMLQSKaWf', '5jl5NKoJzaIvvsZ9BEvUh6']"
406,6pYNEn4tMc6gdv5fIZf5yn,The Witcher 3: Wild Hunt (Original Game Soundtrack),"['4diKCx2EUg4CGvDTyCan5H', '5tmhUzJuP7XwqCHglyqnt8', '1frGIyTaTjvksS8FhyoqYx', '0Kj4xPVUgSzfYxfLY96xBl', '7szFQ4HWhfQwd5mDq2UKE4', '5RXvFWyBAfhQThqCggHqtJ', '2j9dq1WtTUvexDuDPfMWsq', '3Hb9YjZLYBLikxJ1kd4BMa', '5bhZCxZo9ejcqInKNvbL73', '1e6i6WC1SW5w6e5u5izQ19', '1arvGlYOa9XJxhtmTqfqlQ', '0HLQFjnwq0FHpNVxormx60', '5NpbqVY5C54NDRqtK6AVLT', '7GfoGMbKkDnY3e44ahZarZ', '761SMhVKJlJlUCUveNcq1m', '7KIIS55uYG2778iDf8aP1K', '3IV2tUetZP5Wbdk5GHxalF', '1asBfrlvpH0Brn6xcD7yms', '6ZYWXmwrDehLhGW355yKIc', '0Lc3coQTcMMJiiEFi7BG2z', '5U4AHSNYR1Z3Hu0K6x1QxC', '3Dqkj5yMPmicgDQyIPSe92', '6tSqyn7JhHxyLbwG8zGu2T', '1EeYiq16eXGD0OAJNFmGXQ', '773n5N7v7ZFhqpIc6vy7Wz', '4DxxiT2TskPH0Xd6znaqZM', '1cGKXQBjdlCexM5Arq6iGQ', '554gPYGKoueKOCXvUw8fwS', '2k6KTdwvApSUnN0maOmIFb', '5RCUcFJcJTeCswnKIGH22l', '26p3Z6JmI7fuoWErxcvBG8', '5cXOHXgaR9DY9Ulb893Go3', '4vFccE7ymnD9ureATGgPEI', '1B031n8CmpDxhcmXTZlUPE', '0ii63pLseSLS1vpeatX02w', '6l4xX3N7JQH5FAMgFXWsrU', '5a8Fhvc0LSTY9bvRl65fHV', '0q3BKRWzQ9uof4ywERwtB0', '34nfkCbhJhLfSAbBx0RGgW', '1K01nmx3aMH7pkDB7O6rS9', '3p3Zz3cPhPII3x1r7tCfvX', '2g9UTcYcFqe8PLGcfFexJb', '1UiiNExaBWS3nfKDf6P1wr', '4UQvEa8gWx8PH6PPkMYwpk', '6B7wSqeVtMrtXbQBgzzVqa', '1fGKoRw3qvyMn2nb1foF9e', '51ZflqPt0Y2tagl6vqjIXK', '5TjKVg63SZDjGq5EQKXEVx', '0whhUScEFSwmSEnQwCqC4W', '555JmMePfbDB0dhyjYEYA5']"
407,2QfSNNISIlORduwQniMz91,Mass Effect 3 (Original Soundtrack),"['2Bb1CWoDrXxFgp41CnJDhr', '1ZUwoCWz8rJqzBTwtdscPN', '4zOMuGv031P4LLja5ueovz', '6ZDYvY4n2I6W1z6OJGsUGn', '1FBPZBumT9puOypdwdIdMB', '1d1WLpL193D4XY0PnSJgDp', '0jVuoBRl2TH7nvDlLrvbdD', '2M0e309z3QQHcGDYVKB378', '1b0JYFet9iP1Sck3OCfIEr', '3uGTw0ec8cmzdiUkweulpL', '4SfrmIfL6WAB5qAalCfhV5', '3BKGrieAon27jgEbmfBPRU', '2Y5PjLgp4YZj70iP22vAyE', '0f7jwzgLXj0Rlwt67dFZEg', '37BfKuiHjsWndroRfFhAgj', '7l23JOjgy1L7dTLksiayNv', '5aSx2BHAaAIV5AKzRzRHJu', '0t6LQNivrcogRLbv0PoUsT', '5enIEa33xWhacaifjhA43P', '4KOSv3FvXSGy1UYURtS07r', '3SYsei8V6SQ0cg418ifXwR', '08rvnbAwvP4chHxvh3e9ug', '6XJVp1cAyrLqEQwfcwu7Za']"
408,64hzDyqdeSak0HjCBuoZiF,Undetected (Sneak and Slash Gamer Anthems),"['6atwYLwifMyBRAadZmOd0m', '2rBeGWJX6U1LbGDF2Z9lLA', '4PSJt1Lxsj0pwXglTfOv4E', '2z1KKxujEd6QYpYRQtTA4K', '5sB9e88ZZuaQ2XRxsiEfwn', '0mQw4rrnDfjtvTh2UqJKNR', '5rvSblryZ1kRJO8gdksYK1', '0q5wQhG2ob7w6ECD5dXwjv', '2ufg0DyvSl7VGyr7GF9zed', '1fsP10G6IWhmW2xN9zV4QY', '4J49dZcmBwJKSUwK4JtAmN', '7gUUSlr4oh1Rj6sDchddLn', '0ZJ6rbNs2OvO0z02zPEWaj', '1XiOt4j9ldWZTRtOLWRSBJ', '7bVYSTIn3DF3eDD1IYFRey', '3RAQE0R7BwpeWri0ThGEhJ', '6McpqLdToVTpEOA6oVXf3R', '4MIVeiB4NpAStZbo9m8fIE', '3gaMoxeScAgIaizT9cue20', '6V5e4tJUbFaTaHkxjhftB4', '5jnTigDCL7DSkoIKI0Fgtl', '4won3sh1tF8HgOsIUO9EhV', '4juWaJrYQk4ChHW4U58omj', '2rm0FzbEW7o9WeVYduJ6ox', '10mYRbEJzqA7CnOV6SEn4c']"
409,3CKIid67j09sFpBJRUU2Rg,Horizon Zero Dawn (Original Soundtrack),"['1VEAJOHygNH1hIaW40u1B7', '1Im6n5wqjf8uU7dMPn1i47', '6QFsVAMoavOZV4DfKlLGZB', '67Tsfx1ebBYyukQiFzlfD2', '7xXnfmFjXHmJsrFpafdTJk', '67yauG2IGOoLOEm0qdK3Pz', '3ztp7GetsIKx8U6k3PFdbu', '3jp1tehrqODVRdqK5qHdq9', '7o29BXyUopRsV5Eq6gXEEp', '5zBmNQAQHDy56S3FRgyqGY', '2SllzwDePN07pZWYxBAZBw', '0fRgM2QsEd61TeVU2AQjCk', '3syWBUQWC2HUtG9kWIArlF', '4YckUyLSblnoZAOFJokX5m', '4PaREdAvzNAioHxnt60uC4', '3hh1EOKW07lWKg37Lep4mv', '4dsWrKRM8bPyDju17bFP6f', '6LEPwHDgKVczoeS9zha0WG', '1Bi6JFgnYx80wjjaqJMuaP', '7IzIU1TTUlJO8OhnphojXH', '28zkCbPbFmPVSYbs4eEI5g', '4uPaL7CFR9YKxPPJAKZXP7', '520LandIia5RAxhc3QhNwc', '5AHD4OZcVcm2xtt4hiMq1b', '0224jWSvgzhLpVbul3WyB1', '5rJet6DfVeZuW7qrFMjnKD', '0l7L8SNIfviOw9aYtSOjwm', '244qj4yoptUX4hYeAQ6Bah', '7inxBMZMHGbzvhkRRYDwfu', '2koBeoi6U0J4AxjoYCnTIF', '3iKcjdUZ5FVmohRoPH5zez', '2mvfdiF8vg6ad1ci6rcNWN', '1KD1FTVcXyovOp56qR9ET7', '6xriaCQyG9c8ZXQMKgEFVp', '2lSuN7VLyYMj4Bs4Pd79bc', '6wBdOs82ykG6v7ifgXu21i', '45cDhMEoDtAVvuWDl79NgS', '24JlTnDWnfufYZgv7IVmtn', '0lbNsZIeNbTlwPhAM6Rbg6', '5co38Zrma4KyntPdJv4I4Y', '61Lytw3vAmRT1l8vYraUvh', '78FE6S6z4Tb5djRsTto54D', '1DtLwpHzzvb31T3af3XJVP', '2LCn4RTwWbfN6gZCzuJDKW', '4e4X60OlcfXNLqWw7xlqvV', '089yg0u0Cmg84sMY3pRh5m', '6cMNv9jnw4p8coN3kNX1Ze', '3iC5X1zWLDwZifO9jvRc0Z', '0viToFTeOaynmGn9M42mI2', '3dJSbcWG7uMnoiEfBn05GC']"
410,6N9upMTvxPR79tutqclKtq,Ghost of Tsushima (Music from the Video Game),"['0AnsIh2o4sa9p8pHJOi9oI', '3rnA3gPOJsLGdXZW8lSisb', '0Clbec9qBFDsjCR5Zk0ekH', '1TUBidfhBY0KDhHVRiJ9kw', '32JsaB5xXJxJCTg0vWlGTj', '2MoOGUjJaDFRxibtU6l15p', '27yyv9Z7YI2UCGMCCqVC0J', '035lmVE6edsRGanj5OwKxw', '4ND9SgdsE2fGNakYvmeGHv', '5UopcgKXrh4LZd5WaxVtlt', '4PpIccijxX3bXh5g5qbAvx', '2jfvU9dqudxxt2eJnJTBZj', '3vWCymsItfF3itickaURHA', '6ZItz900Qq1yxyc2toDovO', '6liiXxqWW6nX97rxlxgbVu', '2GwLAvPNJRenKX8JGmZlPb', '4amEa4NDuUC9ulTmpF9YRV', '0yVva6FWsby0nFJz2l7C2a', '3EtKOGvE8DmQXXT0cb42Cl', '2XrRGD6T6eXEi0OBykoLeq', '3n6UG2ZIIfC9oLU8FX2WVs', '1HOBEPi9BZEQjwolMVCEgo']"
411,2zyghKqvMQ5guwNLsnkMp2,Resident Evil 2 Original Soundtrack,"['4hjJNJvz1hshnFNRvh72tV', '4VMPSsk9UnkDCjCU6aoSnQ', '4c8zdUqHaIF327beQUOHuu', '6R3bDVH9fGPdvhtHtoqDGm', '7d9YNMKsFGKr0XpWsbWanj', '0kHzgBQOW90aJes13Pjx9X', '1jCNJUoppGkqWC1pOzhBsU', '0dK8Y1fYnQxsK233IRgzdU', '70sKiW5IIhwcGtB1yFHYVE', '59xCYYcNviG9mafGOrqvu3', '3zudlPMpi7uCXuaAQiyd9D', '77kjPIBCHw2SToYQ6xBI9j', '4NWZjFm87eSbILdnfXpA0i', '6LKla6T9ej6aprzq0fjzHi', '3wpEhAPGUDRe1xG8WouH2n', '4398JbBn7nJU3sz96Y9mco', '0x7ZDWRtkPHVJA08ioPuth', '1UtSpWxMnasphkP5z5lCHt', '0exODSu4JyMwyqwxGe9vTT', '5AgqpSHF2Da4DbozG6hOzu', '2WQxweSgpMuASs0Y28DQQ9', '4Dx2UVgO3jlXconNMH5IkX', '64ZU46IKZPvQCZgSpwSq3X', '6mp8sOi4N9onyj0cqOyAuu', '6dhV8uTgm7y0Nkh6MkiWRy', '3h0ORfQrVj9G80HU8nXFMQ', '0jar6E7vUEJXNLUYPW4pYF', '6X4zuJeydsCf8nLWV85wUU', '2GCpStlJscHWpTY9b8dnRd', '6GKyza4q5mdw4o3fQWywYv', '7mXKuD8dVyxFrPscUxYuCV', '59vEUzXfoVeRpJSzfPkQJE', '4VcXS97vuaOhCMYhqIQ3Ke', '4zv7mCnkzpKPiBZvakju8n', '0InTk5QJUUknRjctXGkVNU', '4buHopVgS3bpxPQO1Tp0xc', '5JO0MOqxLSdZKlzQY5CV54', '3dMA1C5SZjEbHOFgyYMkVl', '7kOzYnZgE3QRBlYG33R0j9', '6ozdwarPyMAm2g4PxSPBkB', '23yLd0MwX8tu067QYwjX46', '6szZAiaCyyIy0MNbP1Cfvz', '7gznTHopYnSe2WUp8wVoNG', '1dKlGh3myJhOswRziT1Afe', '04yuco2uQhQD20TAyHeHU5', '3wIdHkPTn4gJB9lTjYET9C', '0iYe3aNkO2BadL4FSz9viP', '4dLkCjaJss0QlOBk6Cu0WV', '7qIvxhkoGY18UZpWPGA6BB', '0SKTl6YTTMLiLhb7tawor6']"
412,7DiKsmM1Ekr9mWYxRCMjrE,Elite: Dangerous Original Soundtrack,"['7HGYFFA5PuUP6Wc2LWldME', '2jTFE0OS2IZ50hZwjo97mg', '0tTTHuhmWRVZPDxk1ESlpW', '459uyL20nqCxKsAhQ8FBmg', '2zpm3gu8U7qjKwcm26q1n4', '4vMzb9O90JyWSw2oevnS6X', '73Iqw0if9IuBS9LHeK0a40', '5ypam4pFC9SQPHRVRcCyAE', '4wPbr9o5UaZ7jNkWxpJJ83', '4WQxDHaP4G3z5yXWaqGJEJ', '3JLmw9nbi4bUfHm2RgpL1i', '5vedELQ4inJ3l8WKrgOOcf', '08caX1zygdBLWByGcoTdxA', '4RQrqmGGwVWcDhXd3kELWh', '2PCQzrDuvzilActUS3FcG1', '5rQLVpNFNdF1jMelJMa78a', '09s9zu095lhFhZvX4EMM84', '6TeaGT3v2yepzfHZSmnxRa', '4LrjKWZKrbrLyzI7J1ZTCW', '0BloAiSno0qMki7e3VmZuR', '4lYS0xeolm4Z39ciA0H65H', '28V7t9lkK25ZB5X9iPMXua', '4tC10noNJc2VxlK6iJOF8l', '3aEku9wpQjEnYRvTs5NBlx', '38oCe6gRqJogdEZaRPQ2rT', '6R5JGodcOWsj1qAbr8xKd3', '4PHbqIPUN87ExHkq3FFHxl', '6xfpkGRVDK3kBt7iSI8y5H', '6OTpqvruKeoaRaihHZsada', '0YnjRPdCKhYanziNBvqaR6', '4CWLNNRkAXmKEIv1reH9wm', '5iJv4WcbamVfdVqGoE4RWX', '7kdVCPBMPKVM9NikUyLOGS', '5zsys3umq4AsL9Ng9iIa4s', '4yfbqpOcDnK4Z7EpyIJ9Gj', '0hYTlUdJvmLR7pxzrOt14U', '1QQY6HcyYpVEV3flHqyZHg', '6gaQXtsycltgcsXyMPbA5y', '28S3s9EfqJsesJRXxSKC7B', '1xrF1zE9LkvF7nBceV0ar3', '2JgDqz6SEvEeKevZb1UQ3E', '5qZ8xhiq34qh6VjgbJd64z', '0mcHBYuZjX6s7YWWtVR2bS', '0wH9hbmXxAscSeZmHfMger', '6J7BWeo09JWIRbfDpzm3lr', '3HhEk4LpaFxmRgTfMVlHfm', '3GucMfwOJJhDMhiix6Vhur', '2N2Fs303pe5QJRIL0ISBmT', '0y29oJZ6UgkjTCOX1O9p5U', '2KyGEU7DHZR0fT6msxSXQz']"
413,7cTbjqfofNfUq5eIlicTXk,The Elder Scrolls IV: Oblivion: Original Game Soundtrack,"['4QX9ua1QVyhfAWy73TtrlH', '7rtxlP1iijQrZeUASrioeg', '2Fef1KP0yLaVtzUIE1P0kE', '1NhDv99nTtRm37rZpoH7Ix', '57TXUMmaFPIjBndvkskfz6', '77dmvB30VrxEJOaNduzPhB', '6VrX52VugtvrrMdSsexmQa', '1LDwHy3QSjUYNwvJj4QYGX', '7MWYv1m0d023BdbLyG6NQE', '4sOH2sTByoYytmt7Cq43Vl', '413nwu2q5SEHtiHFXRkhgZ', '5W6KeokNeUXozE9asPqqT3', '4gscks7wiv5gpApcDX2GRi', '59HCr7pKisaiDOJPRNHSWg', '2Ue1TGY4X4KR0hcUTjMcBu', '4Qf4sunHJJz4581avJ07kX', '2jTRtDqiD4x7DzbkzoIn1H', '1bXoENBZuBkZniaPhRVgNp', '5pOCgByIlCMqP0XrIpkhWB', '4rZkp2CFdw0MJLsVoRMzi3', '5F6mNTPxGqCZMbRhs3mfRq', '7vwiMFaufkvfOsNSUNgolL', '4YjWvWLzN7JY0fh9ZInVYU', '7GNfZiDtBLXGEjMLDB5ZbQ', '08WIegvJBw5UEYP0SQ3AXR']"
