artist_genres,artist_id
trap latino,329e4yvIujISKGKz1BZZbO
urbano latino,329e4yvIujISKGKz1BZZbO
rage rap,7J0hrNYCO5DgAx0XaRJqkh
philly drill,0aKS1m1pFD0WwcYo6P02HU
corrido,44mEtidu0VdRkIqO4IbkNa
corridos tumbados,44mEtidu0VdRkIqO4IbkNa
musica mexicana,44mEtidu0VdRkIqO4IbkNa
norteno,44mEtidu0VdRkIqO4IbkNa
nueva musica mexicana,44mEtidu0VdRkIqO4IbkNa
sad sierreno,44mEtidu0VdRkIqO4IbkNa
sierreno,44mEtidu0VdRkIqO4IbkNa
atl hip hop,3EIX8WuD9ybB4ruz0MSilB
melodic rap,3EIX8WuD9ybB4ruz0MSilB
vapor trap,3EIX8WuD9ybB4ruz0MSilB
chill abstract hip hop,758sHPdw5FpB5ZM8f5MpXe
experimental hip hop,758sHPdw5FpB5ZM8f5MpXe
brazilian edm,37czgDRfGMvgRiUKHvnnhj
slowed and reverb,2WgfkM8S11vg4kxLgDY3F5
viral rap,2WgfkM8S11vg4kxLgDY3F5
atl hip hop,0T5OJgMVjKIX3b3W3ekqOl
dirty south rap,0T5OJgMVjKIX3b3W3ekqOl
old school atlanta hip hop,0T5OJgMVjKIX3b3W3ekqOl
trap,0T5OJgMVjKIX3b3W3ekqOl
sad sierreno,7vp0b6TMlF5PF9eIeSzadf
cali rap,3Fl1V19tmjt57oBdxXKAjJ
rap,3Fl1V19tmjt57oBdxXKAjJ
corrido,5TcnuUD5MHBfd1cO4kweWD
contemporary country,6tPHARSq45lQ8BSALCfkFC
modern country pop,6tPHARSq45lQ8BSALCfkFC
alternative r&b,1A9o3Ljt67pFZ89YtPPL5X
scandinavian r&b,1A9o3Ljt67pFZ89YtPPL5X
swedish soul,1A9o3Ljt67pFZ89YtPPL5X
acoustic pop,2sG4zTOLvjKG1PSoOyf5Ej
ectofolk,2sG4zTOLvjKG1PSoOyf5Ej
folk,2sG4zTOLvjKG1PSoOyf5Ej
indie folk,2sG4zTOLvjKG1PSoOyf5Ej
lilith,2sG4zTOLvjKG1PSoOyf5Ej
modern folk rock,2sG4zTOLvjKG1PSoOyf5Ej
new americana,2sG4zTOLvjKG1PSoOyf5Ej
cali rap,63GIj2yhFvX1Bzphb9JgVb
hip hop,4r63FhuTkUYltbVAg5TQnk
north carolina hip hop,4r63FhuTkUYltbVAg5TQnk
rap,4r63FhuTkUYltbVAg5TQnk
reggaeton,1vyhD5VmyZ7KMfW5gqLgo5
reggaeton colombiano,1vyhD5VmyZ7KMfW5gqLgo5
trap latino,1vyhD5VmyZ7KMfW5gqLgo5
urbano latino,1vyhD5VmyZ7KMfW5gqLgo5
trap soul,46MWeeHNVMYRIIofQBEX98
alt z,3QJUFtGBGL05vo0kCJZsmT
modern indie pop,3QJUFtGBGL05vo0kCJZsmT
cali rap,4sb7rZNN93BSS6Gqgepo4v
gangster rap,4sb7rZNN93BSS6Gqgepo4v
golden age hip hop,4sb7rZNN93BSS6Gqgepo4v
hyphy,4sb7rZNN93BSS6Gqgepo4v
oakland hip hop,4sb7rZNN93BSS6Gqgepo4v
west coast rap,4sb7rZNN93BSS6Gqgepo4v
j-rap,2vjeuQwzSP5ErC1S41gONX
josei rap,2vjeuQwzSP5ErC1S41gONX
rage rap,61GrWHOtJOXpqQjibezT8i
australian country,0u2FHSq3ln94y5Q57xazwf
australian pop,0u2FHSq3ln94y5Q57xazwf
contemporary country,0u2FHSq3ln94y5Q57xazwf
country,0u2FHSq3ln94y5Q57xazwf
country road,0u2FHSq3ln94y5Q57xazwf
boy band,7gOdHgIoIKoe4i9Tta6qdD
pop,7gOdHgIoIKoe4i9Tta6qdD
atl hip hop,23DYJsw4uSCguIqiTIDtcN
alt z,2cFrymmkijnjDg9SS92EPM
pop,2cFrymmkijnjDg9SS92EPM
cloud rap,3K40SMapVhc8PxyYFofHff
chamber ensemble,5Dl3HXZjG6ZOWT5cV375lk
classical cello,5Dl3HXZjG6ZOWT5cV375lk
classical performance,5Dl3HXZjG6ZOWT5cV375lk
detroit hip hop,3zZ88AwlTwfCJkowsFCvLA
detroit trap,3zZ88AwlTwfCJkowsFCvLA
classic oklahoma country,4xFUf1FHVy696Q1JQZMTRj
contemporary country,4xFUf1FHVy696Q1JQZMTRj
country,4xFUf1FHVy696Q1JQZMTRj
country dawn,4xFUf1FHVy696Q1JQZMTRj
dance pop,4xFUf1FHVy696Q1JQZMTRj
memphis hip hop,0ErzCpIMyLcjPiwT4elrtZ
rap,0ErzCpIMyLcjPiwT4elrtZ
nyc rap,15ZjD8Gus20Miqw3fdOaXX
dance pop,5cj0lLjcoR7YOSnhnX0Po5
pop,5cj0lLjcoR7YOSnhnX0Po5
modern alternative rock,77SW9BnxLY8rJ0RciFqkHh
modern rock,77SW9BnxLY8rJ0RciFqkHh
pop,77SW9BnxLY8rJ0RciFqkHh
pov: indie,77SW9BnxLY8rJ0RciFqkHh
dmv rap,3tlXnStJ1fFhdScmQeLpuG
r&b,3tlXnStJ1fFhdScmQeLpuG
rap,3tlXnStJ1fFhdScmQeLpuG
bounce,2ledyuziz6YjLK5Dw483Oc
crunk,2ledyuziz6YjLK5Dw483Oc
dirty south rap,2ledyuziz6YjLK5Dw483Oc
memphis hip hop,2ledyuziz6YjLK5Dw483Oc
sad rap,0OEYE03fBF2VoTBxGuaUxL
pop rap,1xr2G8Hlx4QWmT9HaUbmoO
reggaeton,1pQWsZQehhS4wavwh7Fnxd
trap argentino,1pQWsZQehhS4wavwh7Fnxd
trap latino,1pQWsZQehhS4wavwh7Fnxd
urbano latino,1pQWsZQehhS4wavwh7Fnxd
cali rap,1yI0tX9OnfOx9siPj8KNOO
westcoast flow,1yI0tX9OnfOx9siPj8KNOO
new jersey rap,3z2IySIVkUy23tiLxLy4Wh
contemporary country,2kucQ9jQwuD8jWdtR9Ef38
country,2kucQ9jQwuD8jWdtR9Ef38
country pop,2kucQ9jQwuD8jWdtR9Ef38
sigilkore,1CbA4z6JauNQnHzOErDQL6
rain,6zA19zdA3bkCzHnAfcwFag
alternative pop rock,6USv9qhCn6zfxlBQIYJ9qs
pov: indie,6USv9qhCn6zfxlBQIYJ9qs
drift phonk,2ElMqlv5py0QFIVXUff627
eau claire indie,7gXy60xRcwYujBFoYHnR2O
folktronica,7gXy60xRcwYujBFoYHnR2O
canadian hip hop,5olrQpDroHT7sjmYWMLivy
melodic rap,5olrQpDroHT7sjmYWMLivy
rap montrealais,5olrQpDroHT7sjmYWMLivy
toronto rap,5olrQpDroHT7sjmYWMLivy
pop rap,3jAZsSIIA8HLjxR99biJyx
gen z singer-songwriter,5XKFrudbV4IiuE5WuTPRmT
modern country pop,7HjGPPtdNuHcK8crc7iNkn
wyoming roots,7HjGPPtdNuHcK8crc7iNkn
irish rock,0z7Yuv7DuDQ5SaVn4VSlLt
irish singer-songwriter,0z7Yuv7DuDQ5SaVn4VSlLt
melodic rap,6Xgp2XMz1fhVYe7i6yNAax
rap,6Xgp2XMz1fhVYe7i6yNAax
argentine hip hop,1bAftSH8umNcGZ0uyV7LMg
trap argentino,1bAftSH8umNcGZ0uyV7LMg
trap latino,1bAftSH8umNcGZ0uyV7LMg
trap triste,1bAftSH8umNcGZ0uyV7LMg
urbano latino,1bAftSH8umNcGZ0uyV7LMg
bronx drill,2AMeiDbfU2vonrTkpXDKUu
melodic drill,2AMeiDbfU2vonrTkpXDKUu
new york drill,2AMeiDbfU2vonrTkpXDKUu
plugg,5tQMB0cuNXdCtzovGt55uD
canadian hip hop,4rTv3Ejc7hKMtmoBOK1B4T
alabama indie,1yDI9pWnlrJmi9kZn3gkCb
new americana,1yDI9pWnlrJmi9kZn3gkCb
scandipop,4QAp87iZerUP9PKxtLhmW1
r&b en espanol,2IMZYfNi21MGqxopj9fWx8
spanish hip hop,2IMZYfNi21MGqxopj9fWx8
trap latino,2IMZYfNi21MGqxopj9fWx8
urbano espanol,2IMZYfNi21MGqxopj9fWx8
urbano latino,2IMZYfNi21MGqxopj9fWx8
modern country pop,67ZcPnEGiAlCx2O3sQarWV
acoustic pop,4TCXgdDPm10ensLNCVnIYa
christian indie,4TCXgdDPm10ensLNCVnIYa
nashville americana,4TCXgdDPm10ensLNCVnIYa
nashville singer-songwriter,4TCXgdDPm10ensLNCVnIYa
new americana,4TCXgdDPm10ensLNCVnIYa
environmental,2L0WmgzvOHv3xAbc3NY3K6
rain,2L0WmgzvOHv3xAbc3NY3K6
chamber pop,4EVpmkEwrLYEg6jIsiPMIb
folk,4EVpmkEwrLYEg6jIsiPMIb
indie rock,4EVpmkEwrLYEg6jIsiPMIb
indietronica,4EVpmkEwrLYEg6jIsiPMIb
modern rock,4EVpmkEwrLYEg6jIsiPMIb
seattle indie,4EVpmkEwrLYEg6jIsiPMIb
singer-songwriter,4EVpmkEwrLYEg6jIsiPMIb
stomp and holler,4EVpmkEwrLYEg6jIsiPMIb
drumless hip hop,3A5tHz1SfngyOZM2gItYKu
experimental hip hop,3A5tHz1SfngyOZM2gItYKu
hip hop,3A5tHz1SfngyOZM2gItYKu
rap,3A5tHz1SfngyOZM2gItYKu
underground hip hop,3A5tHz1SfngyOZM2gItYKu
memphis hip hop,3tJoFztHeIJkJWMrx0td2f
rap,3tJoFztHeIJkJWMrx0td2f
southern hip hop,3tJoFztHeIJkJWMrx0td2f
tennessee hip hop,3tJoFztHeIJkJWMrx0td2f
trap,3tJoFztHeIJkJWMrx0td2f
reggaeton,47MpMsUfWtgyIIBEFOr4FE
reggaeton flow,47MpMsUfWtgyIIBEFOr4FE
trap latino,47MpMsUfWtgyIIBEFOr4FE
urbano latino,47MpMsUfWtgyIIBEFOr4FE
urbano latino,1u6AXgo5qmg0tfY8rDP18Z
cloud rap,3Ps6le7tj5BdNtdnfNgTU4
dark trap,3Ps6le7tj5BdNtdnfNgTU4
melodic rap,3Ps6le7tj5BdNtdnfNgTU4
vapor trap,3Ps6le7tj5BdNtdnfNgTU4
modern country pop,2L9DVKDXY3W8uRl5TwLbMC
chicago drill,3hcs9uc56yIGFCSy9leWe7
chicago rap,3hcs9uc56yIGFCSy9leWe7
drill,3hcs9uc56yIGFCSy9leWe7
hip hop,3hcs9uc56yIGFCSy9leWe7
rap,3hcs9uc56yIGFCSy9leWe7
trap,3hcs9uc56yIGFCSy9leWe7
melodic rap,31W5EY0aAly4Qieq6OFu6I
rap,31W5EY0aAly4Qieq6OFu6I
trap,31W5EY0aAly4Qieq6OFu6I
dance pop,4Q6nIcaBED8qUel8bBx6Cr
edm,4Q6nIcaBED8qUel8bBx6Cr
house,4Q6nIcaBED8qUel8bBx6Cr
pop dance,4Q6nIcaBED8qUel8bBx6Cr
tropical house,4Q6nIcaBED8qUel8bBx6Cr
uk dance,4Q6nIcaBED8qUel8bBx6Cr
uk pop,4Q6nIcaBED8qUel8bBx6Cr
country,6SFUC6ORDCIBqPssCBpeHT
country dawn,6SFUC6ORDCIBqPssCBpeHT
country road,6SFUC6ORDCIBqPssCBpeHT
kentucky roots,6SFUC6ORDCIBqPssCBpeHT
drumless hip hop,7jDblfQQLFAZCKXFfoGZ9Q
motown,7guDJrEfX3qb6FEbdPA5qi
soul,7guDJrEfX3qb6FEbdPA5qi
contemporary country,6Iz3eq2aQGFf7TbGT2iahL
zimdancehall,6tt0iYnpHERj05WATWRiom
australian pop,3WGpXCj9YhhfX11TToZcXP
pop,3WGpXCj9YhhfX11TToZcXP
viral pop,3WGpXCj9YhhfX11TToZcXP
sleep,1UyzP6admqk7jIIgedlD4B
permanent wave,4gzpq5DPGxSnKTe4SA8HAU
pop,4gzpq5DPGxSnKTe4SA8HAU
gen z singer-songwriter,3kft86DbqCNr7rjq3pEj0G
classic texas country,6QmSTo72BYMATkQVOV1axD
red dirt,6QmSTo72BYMATkQVOV1axD
texas country,6QmSTo72BYMATkQVOV1axD
new jersey underground rap,6AMd49uBDJfhf30Ak2QR5s
trap queen,6AMd49uBDJfhf30Ak2QR5s
reggaeton,1TA5sGRlKUJXBN4ZyJuDIX
urbano latino,1TA5sGRlKUJXBN4ZyJuDIX
brostep,5he5w2lnU9x7JFhnwcekXX
complextro,5he5w2lnU9x7JFhnwcekXX
edm,5he5w2lnU9x7JFhnwcekXX
electro,5he5w2lnU9x7JFhnwcekXX
pop dance,5he5w2lnU9x7JFhnwcekXX
banda,3CAhiUHkUYT1mFtVHM9SHA
corrido,3CAhiUHkUYT1mFtVHM9SHA
musica mexicana,3CAhiUHkUYT1mFtVHM9SHA
musica sonorense,3CAhiUHkUYT1mFtVHM9SHA
norteno,3CAhiUHkUYT1mFtVHM9SHA
sierreno,3CAhiUHkUYT1mFtVHM9SHA
instrumental lullaby,3Z7sI9OvtPJDAtjrZQKIAE
rain,7zVXfjqG8yM5gVp8WLab5s
folk-pop,10exVja0key0uqUkk6LJRT
modern rock,10exVja0key0uqUkk6LJRT
heartland rock,7crPfGd2k81ekOoSqQKWWz
birmingham grime,2p1fiYHYiXz9qi0JJyxBzN
grime,2p1fiYHYiXz9qi0JJyxBzN
instrumental grime,2p1fiYHYiXz9qi0JJyxBzN
uk hip hop,2p1fiYHYiXz9qi0JJyxBzN
contemporary country,718COspgdWOnwOFpJHRZHS
country,718COspgdWOnwOFpJHRZHS
reggaeton,1Ts9of7VPZElwPQnqnDSfW
trap boricua,1Ts9of7VPZElwPQnqnDSfW
trap latino,1Ts9of7VPZElwPQnqnDSfW
urbano latino,1Ts9of7VPZElwPQnqnDSfW
ccm,40LHVA5BTQp9RxHOQ9JPYj
christian alternative rock,40LHVA5BTQp9RxHOQ9JPYj
christian music,40LHVA5BTQp9RxHOQ9JPYj
canadian garage rock,4ZAk3yVJdtf1CFnTiG08U3
toronto indie,4ZAk3yVJdtf1CFnTiG08U3
reggaeton,1GKIlPFdcewHtpDVCQ8zmJ
reggaeton flow,1GKIlPFdcewHtpDVCQ8zmJ
trap latino,1GKIlPFdcewHtpDVCQ8zmJ
urbano latino,1GKIlPFdcewHtpDVCQ8zmJ
austindie,6eJa3zG1QZLRB3xgRuyxbm
indie rock,6eJa3zG1QZLRB3xgRuyxbm
pov: indie,6eJa3zG1QZLRB3xgRuyxbm
bronx drill,3LZZPxNDGDFVSIPqf4JuEf
dirty south rap,6Ha4aES39QiVjR0L2lwuwq
gangster rap,6Ha4aES39QiVjR0L2lwuwq
memphis hip hop,6Ha4aES39QiVjR0L2lwuwq
rap,6Ha4aES39QiVjR0L2lwuwq
southern hip hop,6Ha4aES39QiVjR0L2lwuwq
tennessee hip hop,6Ha4aES39QiVjR0L2lwuwq
trap,6Ha4aES39QiVjR0L2lwuwq
k-pop,0UntV1Bw2hk3fbRrm9eMP6
canadian ccm,53Gnd3lGlcL8ua9Yyu9xDP
ccm,53Gnd3lGlcL8ua9Yyu9xDP
deep ccm,53Gnd3lGlcL8ua9Yyu9xDP
world worship,53Gnd3lGlcL8ua9Yyu9xDP
acoustic rock,0mXTJETA4XUa12MmmXxZJh
grunge,0mXTJETA4XUa12MmmXxZJh
permanent wave,0mXTJETA4XUa12MmmXxZJh
chicago drill,4mHSoO9E4E15Kpxb0brKBS
dance pop,0f5nVCcR06GX8Qikz0COtT
hip pop,0f5nVCcR06GX8Qikz0COtT
r&b,0f5nVCcR06GX8Qikz0COtT
rap,0f5nVCcR06GX8Qikz0COtT
southern hip hop,0f5nVCcR06GX8Qikz0COtT
trap,0f5nVCcR06GX8Qikz0COtT
urban contemporary,0f5nVCcR06GX8Qikz0COtT
melodic rap,5zctI4wO9XSKS8XwcnqEHk
rap conscient,5zctI4wO9XSKS8XwcnqEHk
vapor trap,5zctI4wO9XSKS8XwcnqEHk
melodic rap,3uJx5SnOM59Li7lCxA3b29
reggaeton,3RtNN1VnooWEn3KQk03DUL
trap latino,3RtNN1VnooWEn3KQk03DUL
urbano latino,3RtNN1VnooWEn3KQk03DUL
movie tunes,4vdAAzZBUKbsrvHi6UR7B7
german dance,0u6GtibW46tFX7koQ6uNJZ
pop dance,0u6GtibW46tFX7koQ6uNJZ
pop edm,0u6GtibW46tFX7koQ6uNJZ
tropical house,0u6GtibW46tFX7koQ6uNJZ
uk dance,0u6GtibW46tFX7koQ6uNJZ
contemporary country,3FfvYsEGaIb52QPXhg4DcH
country,3FfvYsEGaIb52QPXhg4DcH
country road,3FfvYsEGaIb52QPXhg4DcH
modern country rock,3FfvYsEGaIb52QPXhg4DcH
kansas city hip hop,6UBA15slIuadJ8h2lPRPos
latino comedy,26nStRV6Waedt17W4Uhx6l
asbury park indie,3pIwImfumJioKb0zHHP61x
alternative hip hop,3AA28KZvwAUcZuOKwyblJQ
modern rock,3AA28KZvwAUcZuOKwyblJQ
rock,3AA28KZvwAUcZuOKwyblJQ
cali rap,35jCvzv4P88FtaqOVXezKk
dark trap,7kjqkL4lIUyxO4HLzpRYo9
cali rap,0doHBzLLsQPvw51PMryi0k
westcoast flow,0doHBzLLsQPvw51PMryi0k
conscious hip hop,6l3HvQ5sa6mXTsMTB19rO5
hip hop,6l3HvQ5sa6mXTsMTB19rO5
north carolina hip hop,6l3HvQ5sa6mXTsMTB19rO5
rap,6l3HvQ5sa6mXTsMTB19rO5
pop rap,2RDOrhPqAM4jzTRCEb19qX
rap,2RDOrhPqAM4jzTRCEb19qX
trap,2RDOrhPqAM4jzTRCEb19qX
weirdcore,2jwC7uml6QVgLBfx1Hbtek
dark trap,7502fDxg339jvGV08Jd4R0
ohio hip hop,7502fDxg339jvGV08Jd4R0
rage rap,3gBZUcNeVumkeeJ19CY2sX
corrido,0OpXeanba0vYnyoft00BP6
corridos tumbados,0OpXeanba0vYnyoft00BP6
sad sierreno,0OpXeanba0vYnyoft00BP6
sierreno,0OpXeanba0vYnyoft00BP6
black americana,0C86lmpnwiyLDUiyo4d0P1
detroit hip hop,0B3kMiB21aPQlKumGDr4c7
scam rap,0B3kMiB21aPQlKumGDr4c7
reggaeton,2R21vXR83lH98kGeO99Y66
reggaeton flow,2R21vXR83lH98kGeO99Y66
trap boricua,2R21vXR83lH98kGeO99Y66
trap latino,2R21vXR83lH98kGeO99Y66
urbano latino,2R21vXR83lH98kGeO99Y66
cloud rap,2kCcBybjl3SAtIcwdWpUe3
emo rap,2kCcBybjl3SAtIcwdWpUe3
lgbtq+ hip hop,2kCcBybjl3SAtIcwdWpUe3
modern alternative pop,26cMerAxjx9GedFt0lMDjm
indie rock,7o96HO2zrujyATtVsqGhh3
pov: indie,7o96HO2zrujyATtVsqGhh3
florida drill,0Njy6yR9LykNKYg9yE23QN
florida rap,0Njy6yR9LykNKYg9yE23QN
rock drums,4DW34vji6G9GgGY0k2mic7
alberta country,3TyeX0lk4B7k56ukfzEE0z
contemporary country,3TyeX0lk4B7k56ukfzEE0z
country pop,3TyeX0lk4B7k56ukfzEE0z
philly drill,4l1ovhN5c3t3b7G6KQcXHE
viral rap,1m7LSAMIB1BErIHYSOn32W
alternative r&b,1vaQ6v3pOFxAIrFoPrAcom
dmv rap,1vaQ6v3pOFxAIrFoPrAcom
dance pop,31TPClRtHm23RisEBtV3X7
pop,31TPClRtHm23RisEBtV3X7
chill phonk,0XFgyr4jwM0MGeZZW0VzA5
drift phonk,0XFgyr4jwM0MGeZZW0VzA5
detroit hip hop,6AUl0ykLLpvTktob97x9hO
detroit trap,6AUl0ykLLpvTktob97x9hO
rap,6AUl0ykLLpvTktob97x9hO
southern hip hop,6AUl0ykLLpvTktob97x9hO
trap,6AUl0ykLLpvTktob97x9hO
dance pop,6DgP9otnZw5z6daOntINxp
pop dance,6DgP9otnZw5z6daOntINxp
tropical house,6DgP9otnZw5z6daOntINxp
uk dance,6DgP9otnZw5z6daOntINxp
brooklyn drill,6Vy1VMVCyTgbcmA1iz0QFg
reggaeton,1fux65HMCBvfJHqlBc4Nno
reggaeton flow,1fux65HMCBvfJHqlBc4Nno
trap latino,1fux65HMCBvfJHqlBc4Nno
urbano latino,1fux65HMCBvfJHqlBc4Nno
alternative country,2kWeFaiHBskk8oqky3KHcR
new americana,2kWeFaiHBskk8oqky3KHcR
outlaw country,2kWeFaiHBskk8oqky3KHcR
canadian contemporary r&b,4HzKw8XcD0piJmDrrPRCYk
anime drill,6DDdZ3Ezd3Sd2q5yf3z6vJ
anime rap,6DDdZ3Ezd3Sd2q5yf3z6vJ
mariachi,0XwVARXT135rw8lyw1EeWP
musica mexicana,0XwVARXT135rw8lyw1EeWP
nueva musica mexicana,0XwVARXT135rw8lyw1EeWP
ranchera,0XwVARXT135rw8lyw1EeWP
pop,2kRfqPViCqYdSGhYSM9R0Q
