track_id,track_name,track_popularity,track_sampl,album_id
4eNOLmx8r2IJAVKvBBL1jv,Headshot (feat. Polo G & Fivio Foreign),76,https://p.scdn.co/mp3-preview/abe9b140e46ab0943cec2fda7d8f095f7f7f586b?cid=f588ee129cec4da4a194ece6210ffab6,3MEKpJ7wSSp6Z661ThjrUJ
15hJmqqEtASVXl6sM7i4UF,trademark usa,74,https://p.scdn.co/mp3-preview/b68a6534bdb173180a39b677e0ae3dadd62ba406?cid=f588ee129cec4da4a194ece6210ffab6,3r46DPIQeBQbjvjjV5mXGg
5OLaVCAM2pqg7X9mAM2W8M,What He Didn't Do,73,https://p.scdn.co/mp3-preview/a22656ee55cc59e5d1051445ff06cd7091a96b62?cid=f588ee129cec4da4a194ece6210ffab6,5lwUnuV4PJekfTcYIbkq6a
0gplL1WMoJ6iYaPgMCL0gX,Easy On Me,84,https://p.scdn.co/mp3-preview/a0cd8077c79a4aa3dcaa68bbc5ecdeda46e8d13f?cid=f588ee129cec4da4a194ece6210ffab6,224jZ4sUX7OhAuMwaxp86S
37BZB0z9T8Xu7U3e65qxFy,Save Your Tears (with Ariana Grande) (Remix),83,https://p.scdn.co/mp3-preview/111eb776b2884b2940e31b769f5dd99e8cc6ce6c?cid=f588ee129cec4da4a194ece6210ffab6,2fyOpT5c9kxR8zbDh6UtXh
3xVZYkcuWalGudeKl861wb,Smokin Out The Window,78,https://p.scdn.co/mp3-preview/03985ea0f5b53660c352773875ba5159533fe692?cid=f588ee129cec4da4a194ece6210ffab6,1YgekJJTEueWDaMr7BYqPk
4OAuvHryIVv4kMDNSLuPt6,Red (Taylor's Version),79,https://p.scdn.co/mp3-preview/14ef132577de49950ae71114d68e0c4fbd57d1ec?cid=f588ee129cec4da4a194ece6210ffab6,6kZ42qRrzov54LcAk4onW9
64SCQtbRtmO28ks1QhS3w5,Warning,72,https://p.scdn.co/mp3-preview/1e80b1fc864ababd09ef9fff848627fbfae2b27d?cid=f588ee129cec4da4a194ece6210ffab6,6JlCkqkqobGirPsaleJpFr
4CkgMiMqZ5JzW9iYXSTMTL,I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault),76,https://p.scdn.co/mp3-preview/8e51eca8c0de95a19ab3578960f3f7ff7cb81ebc?cid=f588ee129cec4da4a194ece6210ffab6,6kZ42qRrzov54LcAk4onW9
4TIqzdAssasqx3DAe6cG9J,Ramen & OJ,75,https://p.scdn.co/mp3-preview/0af1c66665c4fdfd11d8252f9135ea8c12d2a1a9?cid=f588ee129cec4da4a194ece6210ffab6,48ahZJLcagb8VTgRAuv6WQ
32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,81,https://p.scdn.co/mp3-preview/c6b6aab45df6c39d5d82574353c121676227dd92?cid=f588ee129cec4da4a194ece6210ffab6,2kzPJWrTjVKEYWWhowXLnz
46IZ0fSY2mpAiktS3KOqds,Easy On Me,84,https://p.scdn.co/mp3-preview/a0cd8077c79a4aa3dcaa68bbc5ecdeda46e8d13f?cid=f588ee129cec4da4a194ece6210ffab6,21jF5jlMtzo94wbxmJ18aa
2cEnKRR4dYBB2VA1mjlb1z,Nevada,73,https://p.scdn.co/mp3-preview/48da3bba48c02d95253544b5799167e3519f1dbf?cid=f588ee129cec4da4a194ece6210ffab6,4ssppGN0Qy4OeJTUDr1Etd
7bGwqRNetDyNOFDWJN8gvm,Regresa Mami,75,https://p.scdn.co/mp3-preview/76270525bdb3c670222d4c2152f5491125b7a4bc?cid=f588ee129cec4da4a194ece6210ffab6,3SF8e5ewF7PaqWw6rPnfEg
760jhRscwGbIIe1m1IIQpU,Surface Pressure,75,https://p.scdn.co/mp3-preview/9f3f2ce6a2d6f0758f59e9480afc8e24137796eb?cid=f588ee129cec4da4a194ece6210ffab6,25L8ck3KGcmCo3901ztPzR
748mdHapucXQri7IAO8yFK,Kiss Me More (feat. SZA),80,https://p.scdn.co/mp3-preview/e3ea7622ca746e1e96c3dac7d7e07b7ccfdeb3f1?cid=f588ee129cec4da4a194ece6210ffab6,1OnzqJTL9bwe4kvaLxRYxt
3CLSHJv5aUROAN2vfOyCOh,Close Eyes,83,https://p.scdn.co/mp3-preview/1f8b8a2c1f25d819f2057a5683f6714598d33f37?cid=f588ee129cec4da4a194ece6210ffab6,3G0b8ob9anYQl8a1t3GpOF
4fouWK6XVHhzl78KzQ1UjL,abcdefu,84,https://p.scdn.co/mp3-preview/e13e3bf98cefdca448a1b31ee123a890be0e113c?cid=f588ee129cec4da4a194ece6210ffab6,6tUQPKlpR4x1gjrXTtOImI
5kItv0UayV5g4Xs9FMshDR,Cuando Tú Me Miras,75,https://p.scdn.co/mp3-preview/bde4004d7446a7e1f5d67cdb74c1df04aa77c7ab?cid=f588ee129cec4da4a194ece6210ffab6,3SF8e5ewF7PaqWw6rPnfEg
4l8CIibQf8cVk5BcrquSiD,Opp Stoppa,73,https://p.scdn.co/mp3-preview/98b2a17d2a11f9664bf3c9e73e4617381e9758e7?cid=f588ee129cec4da4a194ece6210ffab6,7neQoxL2lAY27Xa7FMQj4y
1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,83,https://p.scdn.co/mp3-preview/7f4f896ba1b8bca78a515778f0ee0da380d198a6?cid=f588ee129cec4da4a194ece6210ffab6,1bTgKomQYSkKYPD9UI9W4b
2rrq3SGYxk90xLx5fMmPhZ,I must apologise,75,https://p.scdn.co/mp3-preview/663636b53e99462533fa4ac162f7a5e6c3c2a833?cid=f588ee129cec4da4a194ece6210ffab6,65YAjLCn7Jp33nJpOxIPMe
78ul3D77noQsYjSwvwiPU1,Break it off - Bonus,76,https://p.scdn.co/mp3-preview/20403d56b50460c9b53ac3e0bd3c5e51ac9cf9cf?cid=f588ee129cec4da4a194ece6210ffab6,65YAjLCn7Jp33nJpOxIPMe
0QULNNd9z5s35entfiiXoa,Drunk (And I Don't Wanna Go Home),73,https://p.scdn.co/mp3-preview/036c5992d1ae43fdc0b60583c9d48bc24ebd27f6?cid=f588ee129cec4da4a194ece6210ffab6,6F6ZYE96lTFgzWotepEDhZ
6mmPpaltUZK7xjNlBPQQ0p,Desesperados,82,https://p.scdn.co/mp3-preview/e1c345a2f168b926696f449a7ca7c9e274c65721?cid=f588ee129cec4da4a194ece6210ffab6,2Nt6MDJXfoxQ22tIQgWXIh
4mIHgQ3ofK2RK34UdbqMbe,Ambition For Cash,77,https://p.scdn.co/mp3-preview/f1e6a37047b6cdce896d40a6d7f746efcff5f495?cid=f588ee129cec4da4a194ece6210ffab6,7snqOEQEtKqxJw3NTGml6i
01K4zKU104LyJ8gMb7227B,Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault),76,https://p.scdn.co/mp3-preview/ac8789be28fdabb46d43d18f643ecf49f96e5185?cid=f588ee129cec4da4a194ece6210ffab6,6kZ42qRrzov54LcAk4onW9
5gZYpjakt37G3c58FKcQwJ,Miss The Rage (feat. Playboi Carti),76,https://p.scdn.co/mp3-preview/5351db2c4b57b6b9ffb26332c75be9641aaa9c53?cid=f588ee129cec4da4a194ece6210ffab6,4sS5IjHR0YOJQdSTQ8whWz
1mAey8kEPmDM2icL56kS9d,4 Da Gang (with Roddy Ricch),72,https://p.scdn.co/mp3-preview/6f918b4889d00342d2228bf3c1b3963d06eb3bec?cid=f588ee129cec4da4a194ece6210ffab6,4zJiUubJvgUJNq0BVD9Mvs
2HHLfzE7PkljuqyYU4vwmh,Me or Sum (feat. Future & Lil Baby),72,https://p.scdn.co/mp3-preview/8ac9be6acdf2ba4bdb91c5fb2409ea05faa316c2?cid=f588ee129cec4da4a194ece6210ffab6,338LPt19lJ2GiGmxDSOAtR
3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,87,https://p.scdn.co/mp3-preview/e2646d5bc8c56e4a91582a03c089f8038772aecb?cid=f588ee129cec4da4a194ece6210ffab6,5YrOK7zze6egKg9a8WRcnD
18asYwWugKjjsihZ0YvRxO,The Motto,84,https://p.scdn.co/mp3-preview/f1bc601f20aed02799fc5adaf39c664e4ffa5101?cid=f588ee129cec4da4a194ece6210ffab6,278z9UXJaMNDH9Bel9uAxV
0YrKSfpvflYnLSBd4Jtu6J,Time Today,72,https://p.scdn.co/mp3-preview/3afb314eed2a03530bf804d13202ded65c772434?cid=f588ee129cec4da4a194ece6210ffab6,5ffogo3K3fYibGWa93IzUe
02rdXe0KhMe8p6ZHzYtuw0,lost souls (with Brent Faiyaz),75,https://p.scdn.co/mp3-preview/69efc7bc1756012033e9c3defef5439165dffc1f?cid=f588ee129cec4da4a194ece6210ffab6,7n23fjZTviIUnHyvZGQjni
5rGJkSCM6ZDi69eZb7qoNx,Lo Que Me Das,77,https://p.scdn.co/mp3-preview/9ab799c6fd270a7592730f6521ce14ed55bc43ff?cid=f588ee129cec4da4a194ece6210ffab6,1OFfEo5jIQpvjQXD8OFcsx
3aQem4jVGdhtg116TmJnHz,What’s Next,74,https://p.scdn.co/mp3-preview/acdebd927c02dcd2b5cda3389cdfb66be0ec3126?cid=f588ee129cec4da4a194ece6210ffab6,5LuoozUhs2pl3glZeAJl89
7rglLriMNBPAyuJOMGwi39,Cold Heart - PNAU Remix,72,https://p.scdn.co/mp3-preview/5bb43ccb964f2aa3975e18aa66a58e72fa1a069e?cid=f588ee129cec4da4a194ece6210ffab6,7wHczdY0ek3FHnfVhk10om
2cnKST6T9qUo2i907lm8zX,a m a r i,75,https://p.scdn.co/mp3-preview/473fd591d4ffda700bad17c0e2f6cd6188c249b8?cid=f588ee129cec4da4a194ece6210ffab6,4JAvwK4APPArjIsOdGoJXX
7hU3IHwjX150XLoTVmjD0q,MONEY,81,https://p.scdn.co/mp3-preview/194509279431113f323abc9e6ec8bcb8cdecf154?cid=f588ee129cec4da4a194ece6210ffab6,66OYt73mqan1hWa78BhfPd
1KMkcUvF7m3SDChDOa7i5L,WITHOUT YOU,79,https://p.scdn.co/mp3-preview/0cacbf2acaef9fc50d9ecd1f29eb33e543a5bc63?cid=f588ee129cec4da4a194ece6210ffab6,576UTio7xgY7YUxrHMzxeI
1sx0XsWUusUoPstbvokZjP,AOK,76,https://p.scdn.co/mp3-preview/19112a946bbfa798cbd575c202db842a49921c2e?cid=f588ee129cec4da4a194ece6210ffab6,6E8lxwX7KMAO9nCx4A5tAR
4aMxs74PXoQg2SLgjypcvb,Turban,74,https://p.scdn.co/mp3-preview/834f7df01eea96fae324900990a9534d74b6b97d?cid=f588ee129cec4da4a194ece6210ffab6,1x55Z0fYARLdeJVjG2UESs
09gysnJpfQ3ublBmJDfcEC,SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy),79,https://p.scdn.co/mp3-preview/252c4bb7c9803ea9321738091ebb81accd32cebe?cid=f588ee129cec4da4a194ece6210ffab6,4q4rHdKxyCzxuQrPcdjPyC
4wcBRRpIfesgcyUtis7PEg,"1 step forward, 3 steps back",78,https://p.scdn.co/mp3-preview/c4ea7992e12a687ef944d7d33474f852adf6acfe?cid=f588ee129cec4da4a194ece6210ffab6,6s84u2TUpR3wdUv4NgKA2j
0kAZ3H6G9Zac4PMpmobMkj,If This Was A Movie (Taylor’s Version),77,https://p.scdn.co/mp3-preview/856209a8bed4f3f1f1a219c3444fa24a0072fb78?cid=f588ee129cec4da4a194ece6210ffab6,6IZm7NfvWyXp952VF36Z5F
2vmfvSoZBFAt9hhRoEByLi,Volví,80,https://p.scdn.co/mp3-preview/4157475ff15a2340fcf5746fb7cdcb6dee7490ea?cid=f588ee129cec4da4a194ece6210ffab6,23zzZlUiABIg4ftZbJ7peK
2afB4eV1KWBqLqFqME6PTh,Take My Name,72,https://p.scdn.co/mp3-preview/484fe31bb8217f25926b0f3b209a2787a88fe0ea?cid=f588ee129cec4da4a194ece6210ffab6,33TRcgk13pDfnELf22G8wN
2ccuOtUjIyx3tPcsnpeBzJ,Flower Shops (feat. Morgan Wallen),71,https://p.scdn.co/mp3-preview/558022be205c9b1766a9513d62977710ab7d8ab3?cid=f588ee129cec4da4a194ece6210ffab6,5gdgH8d7W2KwkK03Ea0vpi
14p60PiibNloesz8pDovLI,Dëserve it,74,https://p.scdn.co/mp3-preview/e4ab4c8258ac603ca02394f10a7d43819ef66451?cid=f588ee129cec4da4a194ece6210ffab6,1x55Z0fYARLdeJVjG2UESs
4s7QLoImIwmPi9L6dq1nVW,TSU,74,https://p.scdn.co/mp3-preview/f418e6b1d252abb9d582a674692021a1cc365dac?cid=f588ee129cec4da4a194ece6210ffab6,3SpBlxme9WbeQdI9kx7KAV
1V8LJmUEAleAHmBUaD0ZFI,County Line,71,https://p.scdn.co/mp3-preview/10a0ffee73a00fc4061873c1f1f96e2baeb496a4?cid=f588ee129cec4da4a194ece6210ffab6,01mFXTbIelBrBEs8Hw3QbI
2vyAxGW8KhJV1C4rGRCwco,Dead n Gone,74,https://p.scdn.co/mp3-preview/35523ea536d3048e7228ad7cd1983f9681c6a5cc?cid=f588ee129cec4da4a194ece6210ffab6,7wfrRI6BAK3b973nWm8mza
1SC5rEoYDGUK4NfG82494W,MONTERO (Call Me By Your Name),82,https://p.scdn.co/mp3-preview/6d0edb4a3a0061ad162b279081c3f573e9d0dd40?cid=f588ee129cec4da4a194ece6210ffab6,6pOiDiuDQqrmo5DbG0ZubR
06q3sUgkq2k7uhdsi1fczX,You're a Fucking Bitch Hope You Know That Shit,72,https://p.scdn.co/mp3-preview/2b5c0ad86d8b2d423cee8d0946f46d8ba63ab590?cid=f588ee129cec4da4a194ece6210ffab6,205UoabL8LIgfrjHi0uvUw
6HIIuuUIEzH1meVdGbMXyf,Ya Supérame (En Vivo),78,https://p.scdn.co/mp3-preview/7592490c229af2441c564d2c49eef8632919c2ed?cid=f588ee129cec4da4a194ece6210ffab6,1Aiov6IELpNAdCHMzbz6Ml
0WSEq9Ko4kFPt8yo3ICd6T,Praise God,77,https://p.scdn.co/mp3-preview/89fd7d1225d577f8c574a1af214848e40ae697ce?cid=f588ee129cec4da4a194ece6210ffab6,5CnpZV3q5BcESefcB3WJmz
1WQ40xJSvgDmD9K7ckJwux,If I Didn't Love You,71,https://p.scdn.co/mp3-preview/5cc38f90ecaf7f0c67e6638eaef0e6eaf7df8710?cid=f588ee129cec4da4a194ece6210ffab6,2cydSJJLXu2TtP9VoOnGn4
2tUL6dZf1mywCj5WvCPZw6,No Friends In The Industry,74,https://p.scdn.co/mp3-preview/72235e7288409f58115c7e7d105c2e6eaa23ed4e?cid=f588ee129cec4da4a194ece6210ffab6,3SpBlxme9WbeQdI9kx7KAV
7FGdjbZ32vMybPuP0IuE7d,Back in Blood (feat. Lil Durk),72,https://p.scdn.co/mp3-preview/8350279e780402393f669704e85f60dd517bc60c?cid=f588ee129cec4da4a194ece6210ffab6,2UwJ4Nt10VStLczYefhcEV
2CYVETnhM9aytqrazYYwrK,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),75,https://p.scdn.co/mp3-preview/4d0ccbc49a2804544b958324ebfd51e6a1b97b0d?cid=f588ee129cec4da4a194ece6210ffab6,4hDok0OAJd57SGIT8xuWJH
53tv6ZbyeAwfAUwFaxYbfO,Hellcats & Trackhawks,71,https://p.scdn.co/mp3-preview/c847743c0a0aabf49951efbc6c9460daafa499f9?cid=f588ee129cec4da4a194ece6210ffab6,7HCh4HQHDNZkXphOzb6ugT
5XsAal7ZcWg1I5T4NcRjkv,Halley's Comet,77,https://p.scdn.co/mp3-preview/c3fefe98573889fbb84870c827e0c03a562b9c6a?cid=f588ee129cec4da4a194ece6210ffab6,0JGOiO34nwfUdDrD612dOp
5Z9KJZvQzH6PFmb8SNkxuk,INDUSTRY BABY (feat. Jack Harlow),80,https://p.scdn.co/mp3-preview/2bfa1aca3b507df2cc3aac0b37bbc05b74c096cd?cid=f588ee129cec4da4a194ece6210ffab6,6pOiDiuDQqrmo5DbG0ZubR
2Q9nA56DKKJhj4cHMbHlAS,Ugliest,72,https://p.scdn.co/mp3-preview/bdf02a3f3e2c1ded89f66ed33fa549f0981a10a0?cid=f588ee129cec4da4a194ece6210ffab6,3dgsCZMswt6TWbsKcMgoO2
2TOzTqQXNmR2zDJXihjZ2e,enough for you,77,https://p.scdn.co/mp3-preview/dc0ecb1c194c9086f7b53eab9121043fa5208351?cid=f588ee129cec4da4a194ece6210ffab6,6s84u2TUpR3wdUv4NgKA2j
6Zu3aw7FfjAF9WA0fA81Oq,Big Energy,74,https://p.scdn.co/mp3-preview/79b2e8507b9c30a917067f688d5a8c029542c422?cid=f588ee129cec4da4a194ece6210ffab6,58MbYehGOl5NAOdfWY5aHa
7BgyWwbbybJr2IbQoI1gzH,Stevie Doesn't Wonder,74,https://p.scdn.co/mp3-preview/5a2535f4d1083363fc5880c04f572abb1944e5ec?cid=f588ee129cec4da4a194ece6210ffab6,4QOjBDPM9AbaxFzV9khrca
00Blm7zeNqgYLPtW6zg8cj,One Right Now (with The Weeknd),79,https://p.scdn.co/mp3-preview/d76afe441ebf5e528dc1d67e55b6cc39b9bd3f6d?cid=f588ee129cec4da4a194ece6210ffab6,6fgSKdHloRioPrZ9oJC7FH
5mt882Eqx22RwFOTE01jS8,Sleazy Flow,71,https://p.scdn.co/mp3-preview/7ddbddb04ca019f8c6264c4f7d44d7295980c5b3?cid=f588ee129cec4da4a194ece6210ffab6,4Qku5Zl0Smuzw2ZbupxtaV
3zc8VZEpM1onYV4FWGdFvm,Tombstone,70,https://p.scdn.co/mp3-preview/d68d6d8602a08e3ebed8b808a5726e3289d58327?cid=f588ee129cec4da4a194ece6210ffab6,7q5xGp0tEnJ8s1ZumqiRSk
4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,83,https://p.scdn.co/mp3-preview/485950694eaee2c2887f897603a9bc4acc05c0bf?cid=f588ee129cec4da4a194ece6210ffab6,7KF1Ain9mYYlg5M46g0i4A
4fPjI40ElIwJQ4DJJxSCOe,Attracted To You,73,https://p.scdn.co/mp3-preview/563aa99aad7d8839b701dee7acebfbb9dd5fee05?cid=f588ee129cec4da4a194ece6210ffab6,3tY6ZOPhcl9B5HVVhs7GkC
7CC6UbCs4iGsePSzFxYxNn,Moon,75,https://p.scdn.co/mp3-preview/3aa46d6c79464d220b28268513798c22d30ac680?cid=f588ee129cec4da4a194ece6210ffab6,5CnpZV3q5BcESefcB3WJmz
40uMIn2zJLAQhNXghRjBed,Motley Crew,77,https://p.scdn.co/mp3-preview/5c538570d56cb99a87ddd6f09465c0a5d56f121a?cid=f588ee129cec4da4a194ece6210ffab6,4tokbQaFXRrq8keVGBD9vb
4eDE92gbf1iKImxBIKS64V,COWBELL WARRIOR!,79,https://p.scdn.co/mp3-preview/297ad1ed2cdad5742d60ed003b579c3a58ecf3f5?cid=f588ee129cec4da4a194ece6210ffab6,5XyrJDyXLimURWjVboM1tC
1ITpqT1kDATCtMBwOK7sYn,vent,73,https://p.scdn.co/mp3-preview/e2364b72a659dcb9ce59f01f95406dcbc9c04f86?cid=f588ee129cec4da4a194ece6210ffab6,3r46DPIQeBQbjvjjV5mXGg
3Kkjo3cT83cw09VJyrLNwX,Oh My God,81,https://p.scdn.co/mp3-preview/da3141fbf42b7fe6d809a87d75d8537056381970?cid=f588ee129cec4da4a194ece6210ffab6,21jF5jlMtzo94wbxmJ18aa
4lH5L59hPQGr05aJyb2Q2E,GO (feat. Juice WRLD),73,https://p.scdn.co/mp3-preview/3ec3e778e1658bde6e4b1ee5867ef151c4b909d4?cid=f588ee129cec4da4a194ece6210ffab6,576UTio7xgY7YUxrHMzxeI
7eZXAeqqdLDrAp2MvrPzWn,stranger,71,https://p.scdn.co/mp3-preview/e92f434cbc37f84ced26556a33b7555f9eeb4222?cid=f588ee129cec4da4a194ece6210ffab6,6zp8MKrhIwSdZojADmIDim
7ACW7VpgoKmfM1sKo15UhX,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",71,https://p.scdn.co/mp3-preview/b92619a9d094d92dcc215a3534e40b1eb0e3d2dd?cid=f588ee129cec4da4a194ece6210ffab6,338LPt19lJ2GiGmxDSOAtR
2BITQ360Knh6qNAOqR7Dyq,Miss The Rage (feat. Playboi Carti),75,https://p.scdn.co/mp3-preview/7ae4ee3c53ccdf09ec537adcc36eea54568093e9?cid=f588ee129cec4da4a194ece6210ffab6,1FsFHXroF1ILBdVyBRMt3A
4Owj7xIXIFyNYIfHzL1YV8,Una Peda,74,https://p.scdn.co/mp3-preview/2e1ce98f0807aa39e461a3f7131ffe5dd42044a3?cid=f588ee129cec4da4a194ece6210ffab6,3SF8e5ewF7PaqWw6rPnfEg
3LVcKphzONOdQ2EATazlZq,Final Warning,72,https://p.scdn.co/mp3-preview/3402cbbde6eb56eb8823c8b3ddaa80ec92d27f79?cid=f588ee129cec4da4a194ece6210ffab6,7MJhmpSt8rHsk44vyrBQvh
186bb3vDk1yzNK5u3e7h7O,your favorite dress,75,https://p.scdn.co/mp3-preview/48e98ea8ee30dbd2598bb8ee2f19baf2db58d993?cid=f588ee129cec4da4a194ece6210ffab6,4p3WczKLm6G2DHv2NnoCFk
6pYNq0ZwpPVazKzsqpf0G8,The Very First Night (Taylor's Version) (From The Vault),75,https://p.scdn.co/mp3-preview/0514a762d14090a57c5ee3a07711bd348eec77bc?cid=f588ee129cec4da4a194ece6210ffab6,6kZ42qRrzov54LcAk4onW9
1au2UduxcvHfa0fZS3Szci,Lavender Sunflower,76,https://p.scdn.co/mp3-preview/df55e017bbdc4f04492e605ffbbbff818d92c9ba?cid=f588ee129cec4da4a194ece6210ffab6,5Gm2XKBgnlzd6qTi7LE1z2
0cu0rhnlCnJ7JIeHRiLpj3,Ball If I Want To,73,https://p.scdn.co/mp3-preview/ff9da7057737cfdf3ddca26a0c1bb105c3b67e09?cid=f588ee129cec4da4a194ece6210ffab6,6N9oICOUm4QT2YpWdKwUlu
4b1yxSdlumA8N4fEk4UOZp,The Family Madrigal,73,https://p.scdn.co/mp3-preview/6cb1047b3dec17df29737bb4f0adbb2473768c4f?cid=f588ee129cec4da4a194ece6210ffab6,25L8ck3KGcmCo3901ztPzR
7v4pPS4A7NgY7bxFA3Etv3,HOT DEMON B!TCHES NEAR U ! ! !,73,https://p.scdn.co/mp3-preview/71967799bc2125e8729b3f544905bc25987b1fd0?cid=f588ee129cec4da4a194ece6210ffab6,5kcBHP5GH7fsOJLwVfXmx3
03eyNjBM2mpx28H6kdaufN,Overwhelmed (Ryan Mack Remix),77,https://p.scdn.co/mp3-preview/43238768b709a091d091bcc4d691e302df130fb7?cid=f588ee129cec4da4a194ece6210ffab6,2TrwVayZ9oD42PkEI9Nk5Q
6rTInqW3YECMkQsBEHw4sd,Solid (feat. Drake),73,https://p.scdn.co/mp3-preview/60666c1c07dd2a26832bd9a895e45f1a536d651e?cid=f588ee129cec4da4a194ece6210ffab6,3ihwKkIMJWmmp1huNH0iWC
5RdiPZzjXTmp9N51wBEzCv,Off Tha Lot,73,https://p.scdn.co/mp3-preview/8eee32ea978df3b60e35d49cef4f71095402fdb9?cid=f588ee129cec4da4a194ece6210ffab6,05QOSu1AEcQxM5jvZFuann
7nZwBbH8F8FqArrVIe8Zl4,Mad bout that,72,https://p.scdn.co/mp3-preview/a7163830fcca5f2297ad7906498d41c932ad4ade?cid=f588ee129cec4da4a194ece6210ffab6,7EO5zGsZP0HHxEhSLGw2aj
4HyVMzg0sUQsdOxRvSO8Ka,Megan's Piano,71,https://p.scdn.co/mp3-preview/892c257bbaa3518ba5c6fc5a4e84633c54d8b91e?cid=f588ee129cec4da4a194ece6210ffab6,6B26OzQRObxAp1tbf8jeTq
6huNf4dutXRjJyGn7f5BPS,Pray For Me,81,https://p.scdn.co/mp3-preview/a928f2c9acb8d65643b17f38439abb626b738205?cid=f588ee129cec4da4a194ece6210ffab6,5L5evi5tJPh8WaEFAQp7Tp
19ZzEzb4BVK1wVO4brrmZz,Beers On Me,70,https://p.scdn.co/mp3-preview/1225b61140338c7798245e96fee4861f53451416?cid=f588ee129cec4da4a194ece6210ffab6,5MCXOrCsU3R1xQ3kLI4oXM
3nsfB1vus2qaloUdcBZvDu,All Too Well (Taylor's Version),76,https://p.scdn.co/mp3-preview/e9670af9e1156cf150561c82ffb1f3357e6ce1ac?cid=f588ee129cec4da4a194ece6210ffab6,6kZ42qRrzov54LcAk4onW9
5dXWFMwD7I7zXsInONVl0H,I Hate U,74,https://p.scdn.co/mp3-preview/22e7dbe8007f537addd999811b4a8e7d59915e48?cid=f588ee129cec4da4a194ece6210ffab6,1hJUh5y1ggqqGsCivnRmHw
3XoYqtiWHhsk59frZupImG,What Else Can I Do?,73,https://p.scdn.co/mp3-preview/db041ef1791618786cca610f96573edec38958ce?cid=f588ee129cec4da4a194ece6210ffab6,25L8ck3KGcmCo3901ztPzR
4T6FWA703h6H7zk1FoSARw,New Light,77,https://p.scdn.co/mp3-preview/017e35397f13569c1f488b61d9b7cd52facf00a5?cid=f588ee129cec4da4a194ece6210ffab6,2JmfwvRDitJlTUoLCkp61z
4PuAqZlL1tkidkuxfDlLbF,23,70,https://p.scdn.co/mp3-preview/3c53d1c0e3f90ac2b2bf060f83b78489775cef75?cid=f588ee129cec4da4a194ece6210ffab6,3i5LIueVgxjgCu1TIZOraP
1RvoRAL612adAVrPUoAMHR,Bandaid On A Bullet Hole,70,https://p.scdn.co/mp3-preview/4f0e08fa2a51d912c25b68e7774a3afd8ace456f?cid=f588ee129cec4da4a194ece6210ffab6,6LBPsXUjVuNe9ywLY4xgvX
7l2tmgUhV7Y2aJHjiszifg,Mr. Perfectly Fine (Taylor’s Version) (From The Vault),76,https://p.scdn.co/mp3-preview/c6eddb6e6eb25f1d7c3443ff74a445edfb379471?cid=f588ee129cec4da4a194ece6210ffab6,2MbdQUj7tAaaBBhUwJE3KG
3Ofmpyhv5UAQ70mENzB277,Astronaut In The Ocean,78,https://p.scdn.co/mp3-preview/e89e477c2467c477031561ff801c055c5777de4f?cid=f588ee129cec4da4a194ece6210ffab6,7vus4Q8r5DS2Dl1JClxEsA
612qCFbMeFIeDupbFY38Ve,Dirty Looks,70,https://p.scdn.co/mp3-preview/1069e58ca7f4d31bc12b2cc3535dcdf284a485f0?cid=f588ee129cec4da4a194ece6210ffab6,3I0SEplNpqsPfnLVZsNPif
7iqQz931tn59mK6IZ3knRx,Dealer,75,https://p.scdn.co/mp3-preview/98da98419aa5fbc217c3e0b7854beb971882f6d4?cid=f588ee129cec4da4a194ece6210ffab6,2wwCc6fcyhp1tfY3J6Javr
4mXGooManGPH6xAWRAtRJU,Hell Of A View,70,https://p.scdn.co/mp3-preview/d0ba935f85b961459ed41296dc934cd432aa5a98?cid=f588ee129cec4da4a194ece6210ffab6,4MRgsu0MBuBHzMhTLBgnNz
2Qz8kpCjxulML39zB6gQxY,Still Goin Down,70,https://p.scdn.co/mp3-preview/d14da8a42e2ba9cb78ac11278ec528d227a72024?cid=f588ee129cec4da4a194ece6210ffab6,6JlCkqkqobGirPsaleJpFr
3z6XUommYDWPHeFhmhhT6j,Message In A Bottle (Taylor's Version) (From The Vault),74,https://p.scdn.co/mp3-preview/463ff3e25f2a3c394fc34fb25d3a08f8aced7956?cid=f588ee129cec4da4a194ece6210ffab6,6kZ42qRrzov54LcAk4onW9
43qwdaLc45ICgUQDkrHtRU,Brown Noise for the Sleep Deprived,73,https://p.scdn.co/mp3-preview/7ac44f9dc2ee4b4298977a20a4841c9853650a72?cid=f588ee129cec4da4a194ece6210ffab6,4y50i4pFfW9v9vAvxuLFBw
2RJnNdu4pb3MypbBroHU0T,Safe & Sound (feat. Joy Williams and John Paul White) (Taylor’s Version),75,https://p.scdn.co/mp3-preview/76d5cff4c12026d1938e845bff6cf21139e7028b?cid=f588ee129cec4da4a194ece6210ffab6,4eZKjfeKPSwd6NYsmlKjuR
