track_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_popularity
1nxbn0COjeyH7MQZ27T3CR,0.412,0.958,-5.432,0.0997,0.000225,4.71e-05,0.119,0.341,164.072,224421,69
2IePEfMAtqWS6rLXXFZIgI,0.792,0.707,-5.218,0.0623,0.116,0.0,0.12,0.408,134.997,224042,69
2xPV95cfbyusygMTxpa3SW,0.544,0.572,-6.205,0.0319,0.118,0.0,0.234,0.52,169.885,196253,69
7HC7R2D8WjXVcUHJyEGjRs,0.506,0.626,-6.066,0.0287,0.156,0.0,0.228,0.321,148.035,263377,69
1ExDyvuvYw8aDaqpPqsVZh,0.138,0.00312,-38.986,0.0385,0.992,0.939,0.101,0.0498,141.904,126000,69
3uKqnQ0dGBcpovf9lV2nqg,0.517,0.995,-1.437,0.0989,0.0785,0.0,0.703,0.803,159.402,110134,69
1hUXDEqjNIIbfjTcaz3jzb,0.575,0.274,-10.242,0.035,0.908,8.67e-05,0.146,0.214,87.13,162759,69
4qshSUTSmcdgrMNyxgk2P2,0.716,0.0626,-21.4,0.117,0.996,0.964,0.13,0.267,83.342,77401,69
7nINhyXn6uwUkYLY5KQH0K,0.568,0.707,-4.445,0.03,0.00569,0.0,0.103,0.369,131.944,245307,69
2m3ObD945KvpE5y9A1eUWm,0.572,0.69,-6.201,0.0358,0.0474,0.0,0.0897,0.624,160.111,237580,69
0QCWhIYVGx3ousdsUZgy84,0.065,0.0034,-37.097,0.0489,0.984,0.847,0.101,0.0719,72.496,228000,69
6BLwiPtCG3OxqBpWQitbGR,0.785,0.599,-7.854,0.0305,0.395,0.0,0.07,0.781,100.083,225035,69
2VYnlKxB8jpbCeLUjQsebc,0.587,0.286,-8.839,0.0315,0.185,0.0288,0.214,0.302,71.123,224680,69
2BfYlQPq501DdEfc2inL9t,0.723,0.539,-8.591,0.0294,0.428,0.0,0.167,0.651,103.452,166016,69
0mG6igzxbH55XRyq3ygEh8,0.775,0.518,-5.857,0.311,0.455,0.0,0.121,0.646,161.011,123987,69
6h6runZeeczWEuEW2pFvYW,0.356,0.00558,-27.72,0.0417,0.99,0.934,0.0991,0.122,70.012,174521,69
1RJl5cZ8kFpoVFOS2x6scI,0.858,0.426,-8.879,0.0402,0.00586,0.761,0.0977,0.419,89.981,192897,69
6uwfVkaOM1mcMkFmSn35ix,0.546,0.613,-7.589,0.0264,0.418,0.0,0.103,0.535,79.015,215627,69
7sYMyRZ4bMyuIY5N3vbA6q,0.482,0.826,-9.312,0.104,0.0164,2.7e-05,0.218,0.884,187.025,133000,69
0zlaa4AmbFE7MVDijsyD9Q,0.338,0.847,-3.692,0.0458,0.00881,0.00105,0.147,0.232,139.061,341255,69
0Zo8a2oMdEKCBPFszXtxqN,0.635,0.558,-8.167,0.282,0.0975,0.0,0.168,0.601,155.885,149563,69
1vPBFWHQnKaDHr5wAT6szU,0.776,0.519,-5.434,0.0421,0.64,0.0,0.11,0.854,142.108,168847,69
34D6FJysnQioVingDKufuf,0.507,0.429,-7.726,0.326,0.0518,0.0,0.109,0.0744,91.0,273578,69
5fbHRCsGpFIOLRtlhCRFDR,0.62,0.586,-6.612,0.212,0.155,0.0,0.535,0.487,137.131,130980,69
7eResoqEJJAVTkQYSqvO3P,0.588,0.608,-7.062,0.0365,0.225,0.0,0.092,0.508,90.201,189496,69
0yOyMyQnV5ZCdn6BnIrOWq,0.742,0.654,-8.556,0.256,0.548,0.0356,0.105,0.678,149.944,69799,69
4Nw7kywWurWS6ceinn1cHK,0.799,0.452,-7.641,0.0466,0.238,0.000133,0.0878,0.732,78.461,176760,69
3YaycOQk7PoQpl7YdvmWdX,0.636,0.866,-5.796,0.0553,0.243,5.42e-06,0.371,0.963,85.004,191360,69
56sNhxLlrFYCbR0JFaK6w0,0.731,0.352,-14.262,0.389,0.856,0.000368,0.129,0.745,109.797,64197,69
2ULQtFHTzUK0DqcqWUlXxw,0.712,0.404,-7.594,0.12,0.32,0.0,0.121,0.548,139.991,222367,69
1RSjxBz03F6vEqoHT9jWBa,0.776,0.719,-4.431,0.0886,0.444,0.0114,0.195,0.232,91.948,169565,69
6ilmDtTR9yGrZCIOnMLNQy,0.779,0.642,-6.321,0.116,0.0383,0.0,0.2,0.388,82.363,153147,69
00KyYtT6NaXwbPecina5Pj,0.535,0.859,-2.922,0.0344,0.0528,0.0,0.32,0.698,102.008,166507,69
6B2uIq7JV0UfleZOHAulKD,0.771,0.536,-16.116,0.109,0.194,0.00919,0.153,0.688,135.684,146939,69
13rC4iKtfQocWIfzPOJxaT,0.505,0.814,-4.905,0.0439,0.0566,0.0,0.106,0.503,160.085,224773,69
4h3D9YX8raIWdDaDyiopow,0.978,0.459,-6.183,0.108,0.125,0.0,0.0791,0.75,122.009,216393,69
0IX5OFffosy8wk16m1IFCa,0.56,0.707,-6.863,0.07,0.264,0.000268,0.108,0.341,147.0,198058,69
7CIERzyqIwLVKGp00YbHRO,0.829,0.617,-8.497,0.14,0.227,0.00306,0.0618,0.81,125.605,98544,69
18QN5s8wxFP61qsKPLiBue,0.445,0.821,-5.146,0.136,0.0129,0.0,0.357,0.398,164.154,205147,69
0CfPMZ1DSdzglsMRpLDM2H,0.5,0.803,-4.591,0.032,0.11,2.12e-05,0.296,0.451,150.058,196707,69
4GyD3o5hWoyCuYpdlzZlRL,0.593,0.552,-5.838,0.028,0.18,1.71e-05,0.11,0.39,115.0,254181,69
7iUmO03ChCW5VZdaycM4aX,0.61,0.641,-4.423,0.0289,0.662,0.0,0.17,0.494,111.001,169613,69
30eHHpkjMNqb2F0V8nXjbJ,0.77,0.695,-5.553,0.0341,0.192,7.03e-05,0.226,0.76,119.86,172018,69
17sPXQa8bT24ToCYHXuQXI,0.498,0.931,-6.182,0.0737,0.139,4.65e-06,0.111,0.731,193.434,141333,69
3vxTQcZnjJMvCMK20udLDR,0.632,0.543,-7.693,0.0992,0.000147,0.0,0.223,0.248,144.177,200072,69
0tkgmjBMU6qSxolAKB3f2H,0.547,0.619,-6.485,0.132,0.0951,2.62e-06,0.0716,0.519,76.285,233070,69
4ka1FkKAMde6dQAFFMXKac,0.706,0.544,-7.275,0.0306,0.0273,0.0,0.087,0.477,115.935,177583,69
5SnQILxl7lE7J8bRgM3NSb,0.802,0.502,-7.136,0.059,0.856,0.0,0.256,0.675,123.097,208293,69
26gXWzhL8DZJSU5sODhVTs,0.635,0.554,-3.975,0.0343,0.134,0.0,0.116,0.315,156.822,196147,69
6RhqlFP8FOZLZ4GWqokALY,0.57,0.657,-4.571,0.0262,0.431,0.0,0.0777,0.721,142.031,210373,69
3FImu2LpSuH6gDHBuFgIbS,0.367,0.142,-12.717,0.0319,0.913,0.00367,0.107,0.1,69.827,189463,69
51Lf3l6wx008NdBxCQnD6B,0.57,0.804,-6.782,0.0701,0.0598,8.96e-05,0.187,0.624,87.533,199233,69
5DOj44TzDNJbYcStxI6Fbg,0.574,0.785,-5.189,0.0463,0.0515,0.0,0.169,0.429,135.042,144907,69
0GAyuCo975IHGxxiLKDufB,0.583,0.625,-8.011,0.277,0.506,0.0,0.196,0.516,89.812,266291,69
3g8n6JHQDGGjrE27lAtpvn,0.158,0.542,-24.552,0.0805,0.000453,0.941,0.391,0.0352,131.109,153066,69
6ztAOF9gzTWhF4IHW0Sclj,0.676,0.486,-9.403,0.0257,0.04,0.000367,0.39,0.363,100.974,237781,68
1PZoHdDM71mzOFW1T6H03y,0.157,0.578,-19.038,0.233,0.00221,0.512,0.395,0.02,109.559,148484,68
7ridH3hy4aXG6Kn1XomKrO,0.475,0.963,-2.651,0.0601,0.0016,0.0,0.344,0.355,134.013,226547,68
3J4VKkUpLvomXJbn9ZAypO,0.681,0.63,-5.585,0.0385,0.00383,0.0,0.139,0.183,151.951,161053,68
2dFqK2ZkYB9Xc47gr3xXWl,0.613,0.549,-8.187,0.231,0.097,0.0,0.116,0.78,123.879,180000,68
18vLqYV3OtOX84S0IGCHRJ,0.693,0.521,-8.574,0.0265,0.65,0.0,0.216,0.794,145.088,206874,68
5uICWmZTLkpEVbK22PBP6e,0.535,0.561,-11.609,0.0484,0.876,0.000136,0.115,0.287,96.103,257773,68
0NRHj8hDwwmSPaA41o379r,0.636,0.402,-7.855,0.031,0.0494,0.0,0.107,0.208,125.952,285280,68
67G6iaOw8DZqp1z8STR89R,0.893,0.463,-5.301,0.36,0.199,0.0,0.318,0.591,81.026,229601,68
2cVqu4Y1kveK3KuL1aXgNj,0.67,0.628,-8.823,0.0585,0.273,0.0,0.136,0.7,154.974,172955,68
7ya7Gr1dMpPIa4zXM6M5bd,0.853,0.687,-10.646,0.369,0.0113,2.84e-05,0.0772,0.799,120.04,130775,68
64rqvMhAPLLEag310IG3z9,0.736,0.764,-6.736,0.0482,0.222,0.00154,0.192,0.404,112.033,306429,68
7tLTxOJY6cjQz4aJYMs8Nu,0.58,0.788,-4.714,0.259,0.0123,1.84e-05,0.368,0.72,148.992,182426,68
5hNLVoNAD4OTWKeGFUDXwc,0.468,0.724,-9.157,0.0342,0.00607,0.0,0.0923,0.706,146.104,246125,68
3BDpkLMkgrtrM3HckrVIXr,0.595,0.617,-4.238,0.31,0.0395,4.06e-06,0.619,0.464,159.83,198107,68
52OkpDsU6MmPx1AwGOb6Ap,0.604,0.517,-9.014,0.0347,0.768,0.000155,0.123,0.511,127.967,275040,68
0GGHxdy1mw6OcS2dVAH0es,0.162,0.63,-21.441,0.0662,0.000333,0.989,0.384,0.0232,128.04,208000,68
3mkz6eI4Sram8UhO3teU76,0.554,0.8,-3.936,0.0395,0.119,0.0,0.629,0.463,115.056,160120,68
0xta6Gah3inmeHbj0e3F9a,0.894,0.615,-6.269,0.0826,0.0308,0.00921,0.309,0.661,120.0,193209,68
43Ykum9T72UOPhBN31grpN,0.515,0.545,-9.277,0.0353,0.855,1.97e-05,0.0921,0.535,88.856,260440,68
5hTl2uxJGd1sbLtovguuuk,0.763,0.667,-6.285,0.085,0.021,2.4e-05,0.0715,0.75,95.864,260520,68
3otr23EypFovRCjnPODejZ,0.521,0.761,-8.896,0.0372,0.14,0.001,0.0847,0.851,61.903,219000,68
25GyyK9CyZRiDCsPY51fIT,0.545,0.82,-4.489,0.275,0.0951,0.0,0.29,0.357,141.908,150476,68
1gWCfhUtzEtOkWS5lM6zca,0.122,0.448,-25.112,0.0871,0.00158,0.906,0.483,0.0391,97.48,102539,68
4lUmnwRybYH7mMzf16xB0y,0.596,0.65,-5.167,0.337,0.138,0.0,0.14,0.188,133.997,257428,68
1AGXmKhp5H6d1B2OwZwQdQ,0.591,0.778,-5.927,0.0292,0.165,0.0,0.115,0.386,137.956,224920,68
5Jwcv2Le3Klwgrgyqa12ZA,0.623,0.466,-7.6,0.0265,0.0421,1.45e-06,0.0996,0.272,81.98,225813,68
5jCwTeQv8DXJzsMmzv0qYi,0.113,0.947,-20.412,0.0664,0.444,0.916,0.765,1e-05,95.604,221979,68
33aow0AcXYvT1FoWNzMcqN,0.707,0.689,-7.097,0.0387,0.0255,0.0,0.383,0.41,119.987,195962,68
3kOi5KZTcCOdqFlUjF9CDZ,0.576,0.843,-5.26,0.029,0.0214,8.04e-05,0.157,0.628,126.009,226147,68
16gW9O8A4rIMx5OOVlzsSn,0.643,0.324,-7.817,0.0338,0.8,0.0,0.111,0.444,147.019,200940,68
0nqhKXDjsyBMvbeWmgijD0,0.582,0.537,-9.229,0.619,0.129,0.0,0.0749,0.771,82.103,180930,68
5zHLswJplBXyPstFSSMIOH,0.736,0.376,-9.48,0.0324,0.837,3.48e-06,0.151,0.633,108.066,155139,68
2vubFQgAJO5SeuVa7ytIHc,0.502,0.662,-4.041,0.0293,0.00322,0.00274,0.119,0.4,110.917,251293,68
1zS5TccQwMDp5ZsEnt4FAh,0.864,0.535,-8.959,0.257,0.794,0.0,0.113,0.842,112.491,146153,68
7F9cT6hIRhnFCYP6GKS0tf,0.59,0.493,-8.704,0.0367,0.402,0.00504,0.129,0.0498,150.026,252379,68
3lHh3EJvE0BMD7L3Kxvu5d,0.885,0.66,-8.984,0.395,0.0236,0.000136,0.257,0.466,120.001,122000,68
726a7JkoT1DetZYi6dGnMF,0.163,0.332,-27.529,0.0572,0.171,0.964,0.181,0.0183,83.987,130775,68
3MkXV52jXtsG4pvKp4cGE8,0.601,0.675,-6.358,0.0399,0.698,0.0,0.125,0.446,131.933,207667,68
1ZIKpMTRPqhwAoVXWY3tXI,0.596,0.679,-6.395,0.0394,0.723,0.0,0.116,0.479,131.912,207974,68
4CTDJG3F26MUJEwnJ2fhJh,0.237,0.512,-27.513,0.0465,0.119,0.323,0.818,0.00328,70.243,129000,68
7Dfy5ldWfkX8XTbpxYEuob,0.186,0.515,-10.885,0.0429,0.00301,0.915,0.205,0.276,81.279,214843,68
3p94RpSxQdZocUfrzpemmm,0.744,0.714,-6.09,0.0333,0.132,0.0,0.262,0.614,119.964,136000,68
0KYvs7DKC7Cl5IHmwpP13f,0.688,0.761,-4.607,0.163,0.00477,0.41,0.175,0.536,111.014,114625,68
5rw1Kmm5BklmJzbgh1HCXr,0.665,0.719,-6.875,0.0394,0.76,0.108,0.411,0.926,95.973,184062,68
55Vf4bimc1Rtfg0PAQRAo2,0.559,0.334,-10.733,0.0376,0.87,0.0,0.114,0.211,122.079,315147,68
2DTpP3caqX3QdJIEoS83mD,0.861,0.637,-7.701,0.133,0.392,0.0,0.0929,0.754,87.006,198621,68
5irzewJoHob42Nq3P9kOYh,0.825,0.366,-6.973,0.0614,0.624,1.87e-06,0.0575,0.75,94.032,117447,68
1Vrj9Vcbb0lOG94pQbYvzv,0.804,0.609,-7.848,0.0633,0.68,0.00253,0.261,0.713,133.043,116213,68
2awNGIJHodfLZSClB3PYhz,0.537,0.537,-11.266,0.0617,0.819,0.000904,0.142,0.292,107.895,275320,68
2Wx5BlOCoLw3mNf0YtFxqh,0.226,0.968,-22.489,0.0552,0.0383,0.964,0.943,1e-05,70.689,208000,68
7v6zWoWAcqvOLQHWr9abJN,0.725,0.636,-11.056,0.0461,0.000276,0.00456,0.224,0.747,139.012,76722,68
29t9XYOV65fFXiVzFFJgHH,0.671,0.639,-6.852,0.134,0.0928,0.0,0.0941,0.385,119.82,216000,68
1pbbsI2KGPOMu0HmuGccBu,0.555,0.712,-7.446,0.323,0.0451,5.14e-06,0.182,0.555,78.958,515865,68
46oHvXwpEZOFX518we1nJD,0.703,0.845,-4.851,0.337,0.169,0.0,0.122,0.745,97.672,146482,68
0tQ9vBYpldCuikPsbgOVKA,0.393,0.531,-6.112,0.0329,0.0181,0.0,0.169,0.224,200.391,312107,68
6BiCjPFN5rM9JPy5eP5mCs,0.971,0.677,-6.895,0.092,0.0476,2.22e-05,0.112,0.58,120.027,158051,68
5VYWxXUpxuxEmCqMLDqICo,0.546,0.73,-7.704,0.0417,0.66,0.179,0.0972,0.573,157.895,215920,68
3lhLML5eIwmPnw2xWKosZX,0.483,0.8,-8.596,0.048,0.39,0.848,0.213,0.365,192.057,225000,68
6jhLdxpo93lXFaJwX7znaa,0.587,0.523,-6.2,0.0272,0.497,0.0055,0.102,0.182,137.94,249613,68
1kKDVYavcoEH5N6R6ezM6T,0.713,0.185,-11.256,0.0974,0.97,0.0,0.166,0.645,100.997,72976,68
1cMMVJ4FDqhCci9efd1BU6,0.852,0.747,-3.666,0.169,0.0311,0.0,0.0789,0.898,148.005,195681,68
01FvQEvHETjWqcDpQDJdTb,0.555,0.771,-5.237,0.0282,0.247,7.26e-05,0.149,0.442,139.971,185093,68
1BVzLiBS3MWmXzqcxBFJDt,0.476,0.864,-4.025,0.0946,0.156,0.0,0.0982,0.53,180.316,179187,68
3oGVx9RBmiYGv5ZCecWLkx,0.611,0.552,-5.828,0.031,0.256,0.0,0.134,0.41,116.012,263533,68
1goiRWxiG3GTlODrdDZ7NR,0.335,0.639,-6.598,0.0369,0.265,0.0,0.107,0.381,139.912,598995,68
1RE3rZvv6kImf4fIZCjs2I,0.706,0.695,-9.667,0.17,0.000648,0.000134,0.108,0.474,75.511,165107,68
0k0vFacOHNuArLWMiH60p7,0.578,0.909,-3.669,0.0628,0.0222,0.0,0.333,0.541,100.023,200576,68
1MIGkQxcdAt2lDx6ySpsc5,0.801,0.688,-4.594,0.396,0.144,0.0,0.107,0.5,162.928,157675,68
2k5rWMAz9RvFS3k3kk3cc5,0.726,0.481,-8.254,0.207,0.141,0.0,0.155,0.224,79.978,135000,68
2Q3jFbyE61mCjS3SkW4toJ,0.488,0.635,-7.19,0.26,0.179,8.16e-06,0.156,0.783,174.072,269884,68
4pHiqPxCRQeNMgoPqdXvJ3,0.575,0.618,-6.822,0.116,0.508,0.0,0.154,0.864,171.954,122264,68
6ON9UuIq49xXY9GPmHIYRp,0.642,0.576,-8.524,0.0282,0.488,0.0,0.159,0.469,125.0,245290,68
7A2cNLRT0YJc1yjxHlKihs,0.628,0.685,-5.864,0.0358,0.00324,0.0,0.18,0.605,126.014,220413,68
1ztwML7G0PytrYEUE0XTa1,0.388,0.465,-9.294,0.0324,0.484,0.0,0.276,0.421,73.774,178319,68
4gAtj23mqTx5pjfkzVaXhh,0.707,0.531,-6.754,0.206,0.684,0.0,0.163,0.438,140.952,165971,68
4ydmav4vl7hebadtfZtMrg,0.467,0.635,-6.115,0.154,0.314,4.16e-06,0.844,0.51,127.596,88625,68
0hiHNxqKGf3GZgVTIOAiiK,0.614,0.526,-7.492,0.0603,0.468,0.0,0.0939,0.366,177.913,186552,68
2JoJrsEV15OzbijS47lids,0.482,0.779,-5.025,0.0409,0.0135,0.0,0.296,0.328,158.162,241822,68
7oe04qLMdQxHXhcGIfShXf,0.877,0.462,-14.419,0.0542,0.21,0.000208,0.145,0.888,119.989,160000,68
6Zrs6gUUaSkM1Z7d0FxOlF,0.227,0.00268,-27.348,0.06,0.951,0.912,0.109,0.228,64.26,146000,68
2QXWdzWLvRZToFFyY49Exz,0.894,0.797,-9.452,0.361,0.515,0.0,0.0654,0.632,143.917,124514,68
1YDebgap5OFwXEBG18NJvy,0.933,0.656,-5.85,0.322,0.129,0.0,0.161,0.934,119.987,159083,68
0R6sz2EUOMSM3qaZHEpG63,0.514,0.693,-5.562,0.0263,0.0551,0.824,0.195,0.771,89.984,68000,68
7FdmHr87G79PDRGy9SPBkZ,0.949,0.683,-4.242,0.0946,0.0199,0.0,0.171,0.887,130.012,184635,68
0oSVZClSSfn4aacXvdmkuj,0.676,0.494,-7.077,0.261,0.135,0.0,0.0995,0.756,169.685,93176,68
0JpexR4X82horswlU2LFsq,0.968,0.423,-12.353,0.392,0.00224,0.0,0.114,0.349,105.989,126587,68
47FkzJm1bUaIc0OaGZvslL,0.499,0.468,-11.023,0.522,0.703,0.0,0.167,0.719,163.117,107253,68
1NaDK3atogQEn9glK5fYuy,0.55,0.803,-3.608,0.0347,0.000561,0.000523,0.0266,0.877,130.015,164691,68
79uzBl8P29fWo3doFgjCK0,0.712,0.695,-6.926,0.048,0.00847,1.96e-05,0.0761,0.742,110.85,169643,67
1TZv3bujNaYz646eezRE91,0.573,0.867,-2.876,0.168,0.0853,0.0,0.38,0.231,74.861,339506,67
59fFsGRwFiuhxKDPc1k6xW,0.829,0.343,-4.937,0.102,0.00734,0.0,0.179,0.312,78.035,135431,67
6TNkJPyBho8mQE6IziibHu,0.68,0.638,-7.592,0.325,0.00257,0.00196,0.122,0.322,150.033,163240,67
3O9lWje3TSupR4vObAg9Yu,0.621,0.753,-5.904,0.0271,0.581,0.00605,0.215,0.438,127.035,239120,67
1wvBsgAAOSOsGvedOeoAPP,0.167,0.164,-38.138,0.0874,0.896,0.963,0.112,0.039,126.747,218000,67
6i33i1yO8ye2tFYkN9C1Dx,0.553,0.723,-5.858,0.0303,0.0248,1.05e-06,0.252,0.616,88.007,186907,67
3oV2RVOmwdWdf9BmGS4Oad,0.741,0.499,-8.035,0.0356,0.23,0.0,0.125,0.692,103.96,144760,67
0tnT8B415mZyOYETy2ulVv,0.613,0.668,-5.812,0.2,0.591,1.37e-05,0.169,0.716,141.826,108169,67
66tOfHVH3aUrscg8vExRV4,0.605,0.488,-8.322,0.0264,0.696,0.0,0.129,0.354,119.966,225880,67
6g3XrmNrWVa33dZuxIhMbF,0.701,0.547,-8.238,0.0483,0.00843,0.0,0.0987,0.4,140.015,206108,67
1hE8iI3YK9x1VUBDtSzg3x,0.718,0.684,-5.16,0.248,0.0182,0.0,0.233,0.856,146.084,159452,67
6VVqPBFZIbcmv14zNfOc13,0.79,0.325,-11.689,0.127,0.509,0.0,0.155,0.539,126.877,163311,67
3CJaDcjZKse7X7eVUukQJB,0.505,0.276,-12.784,0.0343,0.756,0.000508,0.369,0.596,103.056,225000,67
18lkWhwmY0fVVv40eCxohv,0.732,0.69,-6.41,0.0595,0.0215,0.0,0.224,0.325,78.005,149145,67
2FBXdFBzEqz29fEtn2zp07,0.817,0.704,-7.697,0.211,0.0613,0.0,0.236,0.452,94.486,132794,67
5NXthnJecYXjt7sTEWETTY,0.71,0.543,-9.141,0.0527,0.478,8.66e-06,0.0988,0.481,83.965,138929,67
2QJLqxLXlzMiApFS6eBY4G,0.74,0.535,-8.834,0.18,0.0015,0.0,0.202,0.215,77.498,148694,67
62nb5YUYUqtYJhVPwRhCke,0.788,0.628,-5.746,0.12,0.00715,0.0,0.132,0.479,104.083,166911,67
4qAyNOBPAMIs1oiBe8q94U,0.582,0.447,-11.651,0.107,0.819,0.0358,0.0902,0.168,124.286,62420,67
6t3e2UfHXGVdxXJhPYj6Lg,0.213,0.0429,-28.484,0.0413,0.88,0.724,0.105,0.101,69.86,178909,67
3FFYH9A5rLqohxQhNW4Qka,0.939,0.687,-5.215,0.126,0.058,0.0,0.101,0.936,120.022,78426,67
2LbNkvmYabhVf9jBCVeLm7,0.816,0.46,-8.177,0.382,0.0667,0.0,0.128,0.392,159.985,212027,67
3opC4kS9RpbNJw7aORFmGF,0.606,0.543,-14.387,0.0509,0.0215,8e-06,0.337,0.569,137.99,68547,67
1Te0tlHsR9TKyP1DF7inQD,0.777,0.406,-9.669,0.255,0.676,0.0,0.123,0.715,95.128,116523,67
7sGULdccMGSggXDq7ZjT3w,0.733,0.813,-4.752,0.0608,0.506,0.0,0.303,0.487,90.002,152000,67
0JuSGEldfovcc8IS9va1wa,0.595,0.656,-7.868,0.247,0.148,0.0,0.47,0.416,99.811,242400,67
1fxYz1s15pyZLsJT0Hdh1m,0.643,0.403,-11.254,0.41,0.343,0.0,0.138,0.111,98.54,174682,67
4qUijfYU8EoIWiY6oSyrgT,0.624,0.624,-7.86,0.0539,0.334,0.0,0.0995,0.527,80.132,242158,67
4YMc3A256xFBS0xcT77Qce,0.607,0.851,-7.754,0.0364,0.623,0.351,0.107,0.479,168.049,188571,67
0soNGRgFn7aq1T4LXtFDMb,0.81,0.658,-6.92,0.329,0.022,0.0,0.309,0.433,82.532,168727,67
01QdEx6kFr78ZejhQtWR5m,0.546,0.273,-9.208,0.0308,0.819,0.0,0.137,0.271,118.753,267833,67
0q1H8leLjzZvjHhgNBiVOx,0.79,0.688,-5.474,0.0319,0.0996,0.0,0.111,0.815,97.483,146840,67
03ERnTvSV5fy8WAyvA4uNP,0.879,0.574,-5.602,0.391,0.519,8.76e-06,0.144,0.346,144.911,243463,67
1ayV64ur8VWgc6OPtPRl1q,0.842,0.522,-7.844,0.0985,0.293,6.91e-05,0.107,0.285,132.986,159160,67
3lsWwQnDg99gtni4g5V0UG,0.497,0.388,-9.928,0.0525,0.639,1.99e-05,0.0666,0.635,171.976,242442,67
5R691ipUYRDYW6ehapjoj6,0.713,0.793,-5.277,0.397,0.271,0.0,0.727,0.203,71.724,196946,67
6T3Ebo7EOh8cUOyE4OhFpp,0.629,0.579,-6.543,0.107,0.811,0.00366,0.0813,0.363,135.86,204706,67
1uGzYOG9N5AcGjY1EwxtdF,0.532,0.833,-2.362,0.051,0.0152,0.0,0.0747,0.102,176.06,109116,67
7sYfWTa2GD1KCaLgGFmFM5,0.903,0.828,-6.432,0.174,0.0715,0.0013,0.0622,0.912,124.947,163200,67
4Dduhh8xWr0XCBoVJthchN,0.202,0.00618,-33.929,0.0487,0.968,0.957,0.142,0.0601,63.358,139548,67
6Wlq9rqkxrqj5Kls4Kw14H,0.39,0.27,-10.673,0.0308,0.937,0.00227,0.111,0.32,125.177,304107,67
78sdhV2qA9aFFzwhPdEQh5,0.529,0.356,-10.942,0.0288,0.0276,0.0,0.108,0.223,94.952,204318,67
4cOdRhWoQg8wrtggw6YZLY,0.49,0.449,-12.361,0.259,0.142,0.856,0.13,0.155,119.847,136150,67
5Ne1q9Hv3l2NHBA3Agt8WT,0.695,0.656,-6.038,0.0489,0.057,0.0,0.267,0.346,90.986,213842,67
5MG69A9XyXDbBbeOxdR3Tl,0.796,0.727,-4.726,0.04,0.793,2.49e-05,0.0858,0.818,104.98,123950,67
5OLSGox6JVpAyEQuoSYRcs,0.673,0.839,-6.787,0.0373,0.0177,0.416,0.126,0.24,125.03,188160,67
6ClOCtJhmZ2WmunnR9vJ8D,0.739,0.598,-9.292,0.0896,0.192,0.0147,0.38,0.231,125.025,78459,67
34V9RiEPe8MNdU32qJsJa1,0.609,0.373,-8.819,0.0263,0.849,0.0,0.0779,0.13,106.007,244237,67
0QezBrYzFFT0f68zK6EvZI,0.699,0.628,-5.163,0.0369,0.49,0.782,0.101,0.607,79.968,138268,67
5oATfmosbG2mlHI34TgujK,0.656,0.693,-8.095,0.181,0.0206,0.0,0.104,0.326,75.998,138815,67
3MUkijIqsNm4XIq3EerPpt,0.678,0.64,-7.486,0.0268,0.283,0.00067,0.682,0.701,90.058,155500,67
2NnJpRXIlx35Vij3bPZO0h,0.632,0.922,-2.173,0.0794,0.00558,1.81e-05,0.0927,0.497,88.972,137747,67
34axCSujRVT7YWmDvisjdQ,0.597,0.716,-7.414,0.141,0.0159,0.0,0.265,0.64,158.127,133747,67
4nNw167LUp6j2VvuJdbtv8,0.789,0.609,-5.969,0.174,0.0439,0.0,0.178,0.0816,136.001,172401,67
5tnRnYnQIm9iJCraZGpOJp,0.408,0.256,-8.016,0.0306,0.833,9.59e-06,0.0998,0.186,73.854,185347,67
06BY7fb0Ztz7f7JPRWSBZ3,0.443,0.731,-4.997,0.255,0.289,0.0,0.207,0.956,147.818,168649,67
0BiK5BbYNFLb88CCOxBFJe,0.386,0.762,-6.341,0.564,0.122,0.0,0.527,0.433,170.691,138312,67
73aofsDvxQznhWLfgQ5gBz,0.624,0.64,-7.735,0.0806,0.0529,2.8e-05,0.119,0.592,88.942,169976,67
3KrbX6XhTdxeIckOgjygMc,0.447,0.347,-10.042,0.0364,0.225,0.00279,0.0891,0.233,167.032,261856,67
1QL7nSDZCwZMnbisV4KOXt,0.39,0.83,-5.201,0.0563,0.0021,0.0,0.156,0.191,90.021,168030,67
0UTyLmkQgPOEIz95OVAJTR,0.667,0.582,-5.791,0.267,0.00466,0.0,0.124,0.141,121.972,316733,67
58XuhoLGFJCqpD5EOPif3f,0.542,0.218,-7.817,0.0328,0.848,0.0,0.0983,0.175,127.569,201705,67
1SjBcdzWbs79UTCrH4qXJf,0.616,0.617,-8.431,0.52,0.128,0.0,0.177,0.476,175.929,177273,67
2hRlHXzOf14ArYmOPeAXsa,0.692,0.721,-3.244,0.389,0.405,0.0,0.0773,0.496,168.084,200050,67
3diZz7nVRbyuvAXSW7hzI7,0.602,0.701,-5.604,0.09,0.263,1.02e-06,0.112,0.375,124.033,156774,67
02RCTBFKyLaECOTgfr0zTM,0.581,0.715,-5.524,0.0413,0.162,1.27e-06,0.258,0.52,90.123,176707,67
7MuU7UbVaKyu4HkHBoHwrD,0.577,0.683,-7.699,0.0523,0.028,0.00329,0.156,0.728,115.058,204522,67
