album_track,track_name,album_id,album_name,RPG,공포,로그라이크,배틀로얄,생존,스토리,스포츠,슈팅,시뮬레이션,액션,어드벤쳐,잠입,전략,퍼즐,플랫포머,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_popularity
3Tx0GBJPjaC5WcVne8LJ3c,Bounce-O-Rama,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.769,0.288,-12.284,0.0373,0.975,0.952,0.103,0.718,132.011,109747,28
7xMIb6J7Gm6r5MvSZ6vJxD,Just an Itty Bitty Too Much,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.755,0.601,-15.88,0.0796,0.995,0.969,0.105,0.786,160.15,40733,26
3yaRLZQsjczhwQgA6Bc0qg,Once Upon a Time,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.443,0.0139,-22.292,0.104,0.962,0.0553,0.101,0.0,82.862,21147,0
2d5rvJjsaxUDOjNpizPASJ,Shipmeisters' Humoresque,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.72,0.238,-12.896,0.0284,0.881,0.851,0.109,0.791,95.91,131240,28
6eP2HF99BHty36ZKwhf71b,Precious Stars in the Sky,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.226,0.153,-13.478,0.0331,0.976,0.92,0.114,0.427,71.13,69547,28
3WMg9RhhxeN27ufs4yHxNS,Blast Away! - Gummi Ship II-,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.44,0.861,-11.234,0.0323,0.00033,0.491,0.0422,0.943,146.004,110893,28
6ySoJTLpLTfh96fkpfSYdA,A Day in Agrabah,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.588,0.765,-11.705,0.0433,0.0143,0.816,0.132,0.593,122.011,143507,28
2cPRMuj48BOwm8rvpKDoyB,Arabian Dream,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.214,0.763,-8.669,0.0359,6.29e-06,0.95,0.318,0.148,89.381,124200,27
7qzngHHfdbhFDUWddJiHvh,Villains of a Sort,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.162,0.0624,-16.946,0.0504,0.915,0.936,0.11,0.0396,128.99,92720,26
7yCBNN0NvmTqRElFrO4BBk,A Very Small Wish,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.464,0.249,-16.003,0.0356,0.885,0.925,0.321,0.293,79.911,136600,29
3DaKRUNbdFq2VmJC1mujoq,Monstrous Monstro,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.568,0.742,-8.309,0.0356,0.484,0.889,0.157,0.777,172.028,116907,29
07lPKZ7OIrMi4QMnEty4Ks,Friends in My Heart,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.407,0.0751,-21.194,0.0359,0.994,0.876,0.095,0.233,108.862,91880,33
2PNV35zik2a5gzp7khjmc3,Under the Sea,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.567,0.829,-9.617,0.0333,0.797,0.918,0.124,0.964,199.892,115160,28
77JBv72gbzjfe2rC0XxyMz,An Adventure in Atlantica,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.465,0.886,-8.436,0.0575,0.0215,0.894,0.0957,0.82,131.349,123467,26
3LCmBKnVEs20PjHsEuHHqh,A Piece of Peace,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.812,0.541,-16.309,0.128,0.923,0.03,0.0992,0.641,107.997,59667,28
1uyWrrNH7qgHmYIIftkLBO,An Intense Situation,4GtBf49nlE85eh3FCCfmFT,Trine Soundtrack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.414,0.394,-12.881,0.0447,0.14,0.95,0.156,0.0457,111.85,49227,25
1lflLgG2KHPhzQTtbE2qrj,Old Snake,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.252,0.262,-17.814,0.0425,0.00866,0.331,0.238,0.18,76.886,233053,37
7FWhpgOJf3lJdVPm46unGN,Love Theme,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.232,0.156,-16.386,0.0401,0.929,0.0767,0.114,0.042,124.965,429480,34
1KfRJP0x5CnO4DmmYKfko5,Gekko,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.592,0.433,-13.911,0.035,0.0677,0.529,0.218,0.0543,123.986,173453,23
4xyUFYcyO103PFR1zzUdnm,Haven Troopers,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.577,0.684,-12.875,0.0398,0.000309,0.799,0.111,0.248,149.959,220080,19
4MN8iWr6NCWa4ZJf1aDJQW,BB Corps,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.415,0.652,-14.048,0.0377,0.00271,0.87,0.37,0.19,159.988,223720,17
6f1oJoE4cu1g0wTE3eQOP4,Drebin 893,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.425,0.1,-22.897,0.0309,0.419,0.872,0.11,0.0971,112.061,209733,19
7EjcEnH6YdmVOewJImVtoS,Vista Mansion,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.664,0.0777,-22.482,0.0506,0.0395,0.881,0.11,0.0628,96.294,92320,19
13ETcaSSuwKJ998TDvjO2Q,Laughing Octopus,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.348,0.562,-16.224,0.109,0.00207,0.557,0.0681,0.136,160.639,140720,21
3pDJQa2xTyw810PxJ0RsBu,Breakthrough,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.494,0.699,-12.166,0.0366,0.000733,0.79,0.08,0.539,160.07,189000,15
7IBqVgMnibWekuetrVI64w,Endless Pain,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.552,0.397,-16.078,0.0359,0.00336,0.793,0.0899,0.075,160.004,166800,15
4emHEGgs7g4k0SzCYVRpoL,White Blood,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.328,0.438,-16.462,0.0496,0.443,0.757,0.0627,0.0332,149.85,170067,20
7ctJynG3CRjTuorRpeePPT,Call Me Hal,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.167,0.0246,-26.665,0.0458,0.874,0.919,0.107,0.0368,135.396,182253,16
03IIXJxus0zPz79W6dKe9u,Midnight Shadow,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.566,0.396,-18.857,0.0443,0.602,0.915,0.0931,0.128,179.927,179040,17
4gqammPfNf6rjGgnhKSgwe,Paradise Lost,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.436,0.239,-17.681,0.0443,0.118,0.76,0.103,0.0313,105.036,254147,13
4gHOL7MU6bhjmHL4cgHd3t,Great Escape,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.453,0.838,-13.605,0.0469,6.73e-05,0.822,0.122,0.333,159.338,135240,14
6YOAd4ONyWi7Jk02Bfsn9m,Desperate Chase,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.464,0.752,-9.267,0.0513,0.000405,0.788,0.097,0.59,160.066,178267,16
3UV7yLXURQyH02WlpZ2zYn,Raging Raven,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.517,0.695,-13.047,0.0378,0.00141,0.882,0.229,0.278,148.05,155587,13
1zRt4arSbww9Pl7Fmif7Mv,Confrontation,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.24,0.127,-21.053,0.0298,0.49,0.842,0.108,0.0666,78.972,190760,12
4RFw0MuigWscfrjcewFFQf,Mobs Alive,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.286,0.565,-14.662,0.0479,0.0996,0.894,0.14,0.159,143.5,204693,13
1p9UyNvVKPfAwQ7OHaGOI2,Violent Ceasefire,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.171,0.112,-21.191,0.0472,0.803,0.906,0.108,0.0375,118.181,128760,16
6pJRILnR7HPpXrnWvIAp2B,Next-Gen Control,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.602,0.596,-15.466,0.0402,0.0928,0.842,0.0779,0.0575,100.034,281333,11
3cjZJhBNl6Bof27T8MFk4o,Crying Wolf,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.406,0.791,-13.4,0.0686,0.00865,0.805,0.367,0.264,158.605,131853,20
1xKwruW4e9kvzc3Zh2yAs4,One More Reboot,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.514,0.371,-16.033,0.0285,0.113,0.877,0.0874,0.205,88.02,102267,12
42P2UfeeBDOdFf6H9utZVq,Sin,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.322,0.689,-13.976,0.0467,1.67e-05,0.913,0.502,0.268,162.302,105973,13
3aRjqAAy9f76JXgOUr6aGb,Atonement,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0704,0.0724,-18.458,0.0374,0.199,0.874,0.0904,0.0329,74.97,289187,13
4MtIMr1nKnjpAW5l4CDBwg,Infinite Loop,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.21,0.6,-14.253,0.0507,0.000156,0.937,0.199,0.0381,174.038,218560,13
52r8WWhZeJ5nH4v686TytB,Everything Ends,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.176,0.514,-13.444,0.0534,0.0114,0.758,0.0378,0.074,170.246,151893,11
2DGjpNVrMKEORxrdZHiVpA,At Dawn,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.134,0.202,-18.776,0.0353,0.542,0.867,0.0988,0.0302,160.102,211680,11
3gV4ydZf3sUILnfuQvHgli,Screaming Mantis,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.199,0.779,-14.915,0.0508,0.000638,0.627,0.604,0.28,150.003,160347,12
5aGO91OkJsnX37RVTsby03,Guns of the Patriots,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.233,0.319,-18.307,0.0387,0.212,0.84,0.108,0.126,140.956,247547,17
4FDdZsTZCrkuPC4JdTuwYA,No Place To Hide,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.482,0.466,-14.195,0.0547,0.00112,0.909,0.529,0.0672,172.0,158227,10
6plRY4k5AqG0QdSfkLM748,Sorrow,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0751,0.137,-19.657,0.0422,0.358,0.912,0.098,0.0297,59.597,233360,17
5hzPDm0TXTXNlEHntCx35T,Full Circle,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.394,0.693,-13.749,0.0522,0.00587,0.836,0.242,0.0635,159.899,98893,14
35NASG9KXupiQckVJ869gh,Everything Begins,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.116,0.0623,-22.245,0.0439,0.929,0.96,0.077,0.0344,59.7,265800,13
7tJIP9pkuXTRrPtCrbiq4Q,Father & Son,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.159,0.178,-17.48,0.036,0.857,0.864,0.0827,0.0396,137.692,151240,33
3gMRvptppSZGbhYBeIqxV3,Metal Gear Saga,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.214,0.657,-11.364,0.0524,0.00789,0.884,0.0798,0.0389,170.009,259920,42
3cNfFKsCzoy6AsYz2SCJ2f,Here's To You,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.138,0.216,-13.609,0.036,0.632,1.61e-06,0.0784,0.054,148.022,350760,33
4ypHHa0W6FEtdKOagDyafD,War Zone,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.535,0.89,-14.825,0.0477,0.0015,0.786,0.169,0.348,136.062,88373,12
2yNLz6xCzTena9jB92YUdq,A Rebellion Rests,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.513,0.352,-18.781,0.0383,0.16,0.924,0.113,0.0564,107.959,166187,10
5EP957dHuEF5FdGj9jFm2G,The Hunter,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.485,0.754,-12.126,0.036,0.000177,0.939,0.687,0.0824,152.032,125973,14
4gCRBFbm7cTHDCnOGCMKI8,The Hunted,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.701,0.626,-18.926,0.0427,0.14,0.842,0.0739,0.339,112.044,121787,11
1eJo9hM46Kp69QSR0VWOOQ,Forced Hand,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.49,0.643,-15.869,0.0322,0.00332,0.837,0.135,0.0741,142.037,128973,10
0TSJKHnMT1LzeMHQEyBj0O,Under Curfew,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.573,0.191,-20.753,0.033,0.132,0.789,0.341,0.0374,107.955,111040,10
55LRUGrhfd8quGGC9Z5AvE,Unmanned Army,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.431,0.633,-12.646,0.0603,0.00288,0.736,0.308,0.627,157.553,88400,10
1BCrdZCgupnfxR6eTm7spl,Cold Memories,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.668,0.232,-22.943,0.048,0.115,0.812,0.118,0.038,101.476,97040,11
7HjVRdQNgLqlBi7mK9qbDf,For Liberty,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.435,0.633,-12.738,0.0375,1.65e-05,0.847,0.481,0.378,156.964,118173,14
45D2UeqkLh5ULkiDjTcYyv,Surrounded,6GJQ4mCR4OXIlWm0QDOcIO,Trover Saves the Universe (Official Soundtrack) [Deluxe Edition],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.621,0.339,-17.821,0.0281,0.0199,0.865,0.109,0.109,111.992,119173,12
,Zelda - Overworld (Instrumental Remix) (The Legend of Zelda),,,,,,,,,,,,,,,,,,0.34,0.669,-7.612,0.0309,0.365,0.959,0.331,0.396,130.027,85043,31
4v2SDknbR4x3WwjKjcENeE,Ocarina of Time - Song of Storms (Instrumental Remix) (The Legend of Zelda),5ZHFLShyZ4XtrQNbPU5F5c,Uncharted 2: Among Thieves (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.204,0.472,-8.198,0.0376,0.923,0.935,0.455,0.379,140.285,123433,17
