track_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
504EmxtvK1YyLSkqelwZW6,0.515,0.692,-10.303,0.042,0.194,0.773,0.682,0.413,119.984,92939
58XGbsrKs7encPFwaNvSiO,0.51,0.533,-8.125,0.0286,0.00497,0.968,0.432,0.15,81.979,128780
7L2YlrpcKhqeYZQDDD2AYR,0.542,0.588,-10.893,0.03,0.148,0.834,0.0778,0.136,113.985,238782
6SFAshmB8xVQZMIPrJ1qqY,0.566,0.78,-9.915,0.0317,0.066,0.909,0.094,0.142,126.008,198485
05UMQXFCsa9oPnLgfJHVyF,0.375,0.344,-12.561,0.0335,0.81,0.776,0.0682,0.106,126.06,237900
6aX2tVpEww9ZQm3n3nzvPH,0.24,0.318,-13.406,0.0377,0.612,0.187,0.111,0.238,88.695,111957
5bC9ituRiT6ABSrhCfTUBH,0.235,0.115,-20.309,0.0417,0.154,0.884,0.12,0.0576,115.962,270080
4liXqTOUAFJpizPwypEsRM,0.117,0.104,-22.699,0.0329,0.0304,0.568,0.0817,0.0299,81.202,215723
60AQQeEFs9fff1iYNzfkgc,0.404,0.0436,-25.752,0.0297,0.613,0.932,0.106,0.0291,90.009,367061
4FhRbgjpiYSTSdqT6mBvWP,0.492,0.495,-17.834,0.0523,0.137,0.81,0.13,0.456,116.855,121771
07YigdsxQAdNkm08KtoYUh,0.58,0.573,-13.338,0.0285,0.00245,0.888,0.167,0.206,127.988,170063
1mjGi3lwIFdnAsQJ8HtdDK,0.297,0.17,-19.274,0.0343,0.671,0.982,0.0726,0.0947,60.082,196096
0KQSq0Vp01Fyq4c2wDZSzM,0.48,0.44,-14.003,0.0282,0.334,0.964,0.203,0.122,95.988,310273
63IrechN2iaKiEVRP0Bfqa,0.517,0.635,-14.338,0.032,0.0058,0.882,0.365,0.636,90.064,93355
0UZuGoOyqHZWzE5l3q2S61,0.333,0.0781,-22.118,0.0366,0.487,0.904,0.105,0.0679,75.979,264032
62YAsZy4giyi8Au6z9FavQ,0.264,0.131,-26.992,0.0344,0.345,0.914,0.111,0.0388,99.586,206471
4fv3DKO2LYwLt8D7sRffYW,0.505,0.132,-27.629,0.0303,0.624,0.863,0.11,0.0399,100.019,132267
5IFuxVXP5dtw0LKupHFQNQ,0.542,0.511,-14.9,0.0508,0.128,0.845,0.166,0.272,184.077,104362
7wBcxtzqXODqCAAscIbYhM,0.557,0.736,-9.235,0.0324,0.0012,0.703,0.256,0.354,128.028,206558
0BCqQUHqo58hWhlAEAvC9X,0.0797,0.196,-19.551,0.0523,0.105,0.906,0.259,0.0353,173.962,245419
2T8m3LGBXAw4HL6R4hjLR2,0.257,0.14,-22.29,0.0402,0.109,0.882,0.0895,0.0827,131.658,246001
5uAQCLCGA4MebdQPpW7LqI,0.224,0.0172,-22.963,0.0406,0.941,0.986,0.0608,0.126,106.479,64853
7E57OZwhDozJ42FDDt6nWG,0.316,0.242,-20.063,0.0294,0.111,0.882,0.111,0.0462,180.047,352725
0nEpUBCNW2jh3gwYpF4KsL,0.557,0.682,-12.98,0.0275,0.0804,0.913,0.0997,0.628,96.028,319391
5JM22h6HItHI11kHEDnmTd,0.634,0.266,-20.047,0.0357,0.262,0.786,0.126,0.0509,117.034,138851
0KCtaIouiPyv7cAvfpm5an,0.223,0.231,-24.592,0.0368,0.893,0.925,0.109,0.0358,79.416,189233
7vt2Kei6AKQ5h0oeI9VJsH,0.105,0.0586,-24.624,0.038,0.342,0.888,0.111,0.0665,68.308,143076
39U0ovdgW3z0BXd9xHohfE,0.526,0.741,-13.021,0.0365,0.023,0.912,0.216,0.73,91.991,124088
1eRxsiAMrAhOJ4UNO3l6VX,0.475,0.0899,-26.741,0.0285,0.746,0.913,0.109,0.0386,89.985,74867
3IuUvQEeQUZb2eOiyQaKDf,0.191,0.163,-23.097,0.0345,0.759,0.908,0.114,0.0361,66.942,131669
3xRqZWDPTlNse8q3fyAIgW,0.608,0.837,-12.657,0.0356,0.00314,0.737,0.158,0.692,119.989,200743
5pNOJM6GbCY884N13smtRs,0.0752,0.112,-23.298,0.0388,0.931,0.966,0.0981,0.0385,64.626,210283
0uHEbAE2apGhpu7zeBDMAn,0.819,0.65,-13.576,0.0798,0.0939,0.663,0.157,0.749,107.985,168497
65ENopKLzdGbiglDTrLxgj,0.689,0.716,-11.38,0.0343,0.0516,0.859,0.467,0.748,127.961,157016
73kptBfxyd0xAX0K5qOwPY,0.451,0.106,-26.049,0.0279,0.73,0.878,0.11,0.0594,100.047,167936
30L1mFPYhej7rUC9nmYeRD,0.22,0.236,-23.741,0.0384,0.00948,0.909,0.111,0.0259,96.123,160427
41p9vl8QOGJMIEW55Eupej,0.0616,0.316,-22.962,0.0457,0.929,0.82,0.158,0.0315,70.316,254416
6VZf0fnX3X8Un6lcxSWiFV,0.329,0.452,-14.074,0.0587,0.776,0.911,0.0955,0.0351,198.219,330280
3Yddrcaam57PhLoib81JGD,0.232,0.329,-16.999,0.0363,0.74,0.888,0.0909,0.0397,90.079,233960
1XXFT7emZQ66VR39SzflB1,0.518,0.302,-13.57,0.0336,0.718,0.94,0.103,0.296,170.025,233613
172gBacJcaQEZsbfG0mJe5,0.784,0.659,-9.45,0.0962,0.287,0.697,0.3,0.793,90.021,186547
2baVxM44OW8ZAgeHJMC7To,0.184,0.137,-24.641,0.0432,0.902,0.911,0.111,0.245,108.279,134853
2zbt8cQf1EFoKlkbkKRz5V,0.0673,0.174,-20.386,0.0429,0.553,0.883,0.111,0.032,60.248,304187
4oI8NKmZTY3McqpQEY4n1H,0.628,0.506,-12.101,0.0427,0.795,0.901,0.111,0.465,99.945,196973
1tsCiQ0hdn95vwwAtS48bt,0.765,0.642,-11.002,0.0524,0.334,0.835,0.0707,0.69,120.014,277240
7HmYRjYW1JqC7ru2ipIy0S,0.601,0.316,-15.889,0.0401,0.592,0.907,0.133,0.61,80.013,178147
0aYjhZsSGGQX3F3qqgzghv,0.685,0.388,-12.054,0.0345,0.493,0.944,0.115,0.703,170.068,109853
1g4Xeng5mtYrcW71tEP4Xh,0.291,0.239,-23.092,0.0541,0.856,0.903,0.224,0.036,89.162,154213
1rHIKlOhiycXH4HwOcoRM0,0.193,0.241,-16.209,0.0333,0.931,0.951,0.0919,0.0426,95.787,215880
0I82m8hWOhUQyg5xmYNZJV,0.573,0.208,-15.923,0.0306,0.969,0.864,0.0785,0.0708,119.959,216947
1KkfGSLvuNAAYLJ3yai1LB,0.249,0.153,-27.604,0.215,0.834,0.61,0.785,0.0355,119.462,432987
3KCohgJyiAVtQF1FNn1Lfr,0.481,0.298,-9.977,0.0379,0.174,0.427,0.0761,0.317,159.166,66027
03th0EgAIlvrNiZNLqqc5G,0.828,0.25,-10.866,0.101,0.945,0.524,0.129,0.58,69.994,75053
4l26MU9JQWM7il15DPLgDe,0.922,0.172,-15.202,0.0861,0.448,0.00123,0.125,0.359,119.992,87040
0rehRt86mxmeJ8Xe1YHDsm,0.843,0.0878,-19.251,0.055,0.988,0.831,0.0406,0.879,100.011,64787
65XDoiM1nQoavZ2YSf4SB2,0.934,0.183,-15.162,0.449,0.687,0.948,0.0935,0.964,120.501,39013
6BAB2iW9qwX3J4cEKNYJSX,0.444,0.105,-18.119,0.0719,0.894,1.02e-05,0.115,0.969,91.908,25947
4JppTIuhuCqITWLE85TZfx,0.719,0.136,-9.925,0.146,0.915,0.0,0.154,0.965,180.303,71760
5kbUtPazyjV0gnE0a43qW4,0.972,0.397,-11.126,0.114,0.371,0.0622,0.0988,0.851,119.998,104427
17FNtcpIF1kn8O9waWEdMn,0.937,0.201,-11.461,0.0908,0.455,0.472,0.197,0.398,114.006,109187
30O3C1mpB7zKfWgGV5sIuK,0.787,0.319,-14.342,0.0406,0.298,0.436,0.29,0.712,114.09,42320
5x8nSJwjOosowB6oBSfWPG,0.727,0.186,-13.06,0.0304,0.48,0.261,0.324,0.355,99.839,123907
5lSlpkwGOgENO4CgfpRiu6,0.812,0.137,-14.219,0.0499,0.592,0.000943,0.0987,0.715,110.033,146760
7dvFaUYXbqNZMgmdV4NYGZ,0.808,0.27,-11.234,0.044,0.871,0.0026,0.122,0.257,114.023,74307
2U6cBCUTKBQTOXRencK6RJ,0.977,0.214,-10.317,0.22,0.925,0.011,0.0873,0.879,109.982,129387
6MDjrFU4r1iNwTK2b6O6nG,0.928,0.349,-11.539,0.0984,0.618,0.629,0.115,0.882,100.015,141413
16xdXbvQB6fMovftjEyspS,0.719,0.276,-10.202,0.0947,0.936,0.22,0.217,0.766,70.251,48013
4NqhL4OHqAjuNWRG7xdaCs,0.788,0.281,-7.784,0.0413,0.699,0.0228,0.0887,0.356,110.995,136960
60IrzyMIo2jZ2PCDE68gJe,0.811,0.1,-15.98,0.058,0.859,0.000236,0.112,0.681,100.098,122427
0jZMy8XtMRF8KTJATEg6vr,0.851,0.135,-15.154,0.16,0.787,0.00938,0.0959,0.669,80.043,55040
6GYJnJX6pXEqhxlyPVQcLu,0.759,0.337,-10.694,0.0368,0.715,0.00139,0.0994,0.581,135.068,136453
6Erco0W6mLL6gxCjWSMfJo,0.943,0.218,-12.212,0.0531,0.649,0.00573,0.181,0.754,99.984,179733
6R0I02Cbr9xD2qUxxS221U,0.865,0.401,-11.75,0.22,0.457,0.37,0.0847,0.947,100.048,44640
4TrNWFuWbxZsqbu8hhLfOj,0.761,0.575,-8.889,0.298,0.672,0.733,0.226,0.772,173.934,48520
5OzdNLIEdytEpsbI6qPEB9,0.927,0.35,-13.401,0.0638,0.842,0.633,0.0686,0.621,105.052,299387
6QZsyvpAgZqPhlaWpAcCIQ,0.0,0.00913,-22.855,0.0,0.969,0.69,0.0512,0.0,0.0,45053
0Fon3U4wEmCdkZuVJTrdYp,0.376,0.244,-11.212,0.0429,0.692,0.903,0.108,0.133,124.425,94227
6C3TH3FCOqj8Qzl1NhWFE6,0.455,0.072,-22.782,0.0777,0.872,0.0,0.0991,0.559,116.288,21747
10ceodEOLSN0hTnqbDq9O2,0.712,0.563,-7.152,0.0828,0.421,0.0242,0.0795,0.672,89.982,153067
4YvSmCDwLx4bgvBJ6KpyZv,0.0,0.141,-13.908,0.0,0.747,0.301,0.0,0.0,0.0,6000
1RRFPsce3FicsO9WkTCUGQ,0.0,0.299,-9.223,0.0,0.6,0.047,0.0,0.0,0.0,6067
3jSGipAz69fn5Wa6QW59D8,0.748,0.16,-18.382,0.0812,0.936,0.864,0.333,0.781,79.782,19187
6DDLegVbJFXywAPAt8XmAv,0.805,0.172,-13.405,0.22,0.0242,0.754,0.111,0.979,120.027,37787
48mej5ECqoa8OcpWRAPwt4,0.79,0.503,-14.062,0.13,1.94e-05,0.899,0.134,0.904,104.956,42947
4Z5FwxxC4VSRG150OK1xlE,0.406,0.341,-16.67,0.0311,0.351,0.737,0.133,0.516,103.005,196296
6jemXyukBabjkvzFVViIHy,0.59,0.273,-10.15,0.0343,0.0221,0.11,0.279,0.869,103.947,46237
5J0vHpoiibKrelVCeuHelB,0.71,0.809,-10.662,0.0577,0.116,0.304,0.11,0.96,199.933,37709
5MUeAyC35hO21pggHJXCjK,0.434,0.676,-12.128,0.0293,0.000225,0.963,0.142,0.249,100.654,78762
1ge3qTwoqGGtpliaqTSGtR,0.607,0.32,-14.974,0.0379,0.85,0.92,0.112,0.0872,109.983,70867
6BU4FUbpzOypyG6N0TRUqg,0.0,0.31,-12.433,0.0,0.0,0.0,0.0,0.0,0.0,4087
7dplhWnZ2RSVv9xIWJ77ad,0.2,0.0335,-15.604,0.0454,0.459,0.957,0.133,0.0,104.791,25821
4NiYCMjTzvwxbgDzncQnTu,0.744,0.412,-17.986,0.0822,0.846,0.935,0.105,0.982,137.892,45140
7k2T0YqUbmX78OSLRT8KSN,0.527,0.424,-15.862,0.0475,0.935,0.712,0.15,0.332,118.199,16254
19stEcTJNSObv2RsSe4Z0k,0.559,0.44,-10.922,0.0851,0.7,0.952,0.108,0.971,93.997,55449
0tVQyjE2JltOv87prmXNiC,0.197,0.595,-10.383,0.0784,0.477,0.053,0.149,0.208,113.856,169053
3AstoRCiQsCNFTyC3tL3Pl,0.159,0.235,-12.649,0.0348,0.669,0.00262,0.0973,0.0706,106.934,243253
46IdI4iulfnPIziVmM447O,0.171,0.406,-13.154,0.0473,0.211,0.842,0.0864,0.118,116.685,196680
6bAKjHzzaiDxIvS0cLxvRj,0.176,0.118,-22.189,0.0356,0.853,0.987,0.109,0.0334,104.061,81680
1Ey1AQOOjNBW8tFREch09C,0.51,0.329,-15.76,0.0389,0.485,0.97,0.117,0.137,109.725,67027
5jeFhYuIKW52KF63mDbm5C,0.0772,0.199,-19.219,0.0399,0.519,0.948,0.163,0.0303,172.42,121347
0LGcI6a5UeEmaUU2rZM4JJ,0.521,0.287,-21.635,0.0369,0.818,0.955,0.0867,0.374,110.051,84213
4RRaNDxskzl7lJNrct30Mr,0.177,0.0835,-23.888,0.0364,0.821,0.968,0.112,0.0348,70.6,78787
2blIrcEME70r6qcLTc3ALJ,0.238,0.184,-14.453,0.0343,0.336,0.978,0.191,0.0393,101.754,81493
4jZg6PpDBAdNL9CpvF8xWi,0.277,0.391,-15.46,0.038,0.761,0.968,0.265,0.319,119.978,78787
4xzYJyLYBkuLEbXZrkkCol,0.211,0.415,-14.782,0.043,0.752,0.956,0.0998,0.0784,89.169,65947
0dnhwFIMEa2sooK2HccOGR,0.177,0.327,-15.046,0.0447,0.88,0.934,0.0617,0.153,86.998,73040
4RjqBU3oBnLvnNMNQnZ5Rx,0.0729,0.301,-15.757,0.0357,0.265,0.983,0.126,0.0535,177.791,113520
1fNJ9wkFgBRotUvycK0dg1,0.169,0.363,-13.533,0.0339,0.0441,0.847,0.117,0.0875,101.205,181467
0tRxJacqBNe7UsHN00MHSy,0.227,0.132,-22.91,0.0427,0.308,0.839,0.129,0.0374,97.047,44240
3u1U8kW6eCTO7p1g3sV0NL,0.513,0.508,-12.722,0.0365,0.527,0.0283,0.0988,0.917,200.087,65907
2l7AJJmGp97zLkV7vSSCOs,0.645,0.486,-14.185,0.0298,0.531,0.952,0.148,0.76,100.027,66533
0RzXBbELScUonMh3gPbtjU,0.219,0.0936,-21.317,0.0381,0.99,0.713,0.158,0.0392,110.975,78147
7s8ltPwWMEtNmZhFLz3UJX,0.171,0.405,-17.871,0.0513,0.62,0.92,0.144,0.114,118.463,61027
2JWNe8vzC73gOBEyAJTNIS,0.144,0.519,-15.639,0.0529,0.0996,0.977,0.0959,0.207,138.731,67920
47aK1WQk9tc2VjhYyWKJRZ,0.358,0.765,-11.439,0.0503,0.445,0.927,0.234,0.219,140.206,66373
0GXni0YX7BvExrnEvXtim1,0.591,0.558,-13.521,0.0314,0.628,0.905,0.167,0.745,60.517,66560
0Z6Z7uWO9sQjsafJcLYwFR,0.258,0.483,-11.001,0.0536,0.00791,0.269,0.171,0.433,66.322,72773
38EQUChAaP9MSgsPAADxxS,0.623,0.462,-12.806,0.0493,0.504,0.939,0.252,0.657,207.853,73840
0Ayxv6Nzqe25AG4jhui9H5,0.213,0.606,-11.468,0.0354,0.338,0.544,0.318,0.263,68.872,68133
0njAq6Ndo3aGpBAZ3zqOiO,0.46,0.455,-11.986,0.0315,0.796,0.914,0.112,0.336,88.983,138147
6V03kdrid70zpDMVSOCCqh,0.245,0.406,-14.436,0.0599,0.216,0.947,0.0707,0.163,143.97,177387
6mcQjypn2FITp0Llgwf847,0.293,0.239,-14.298,0.0317,0.909,9.65e-06,0.11,0.0617,95.662,153947
2miltr1UJSW4mYoBbcPoiq,0.172,0.141,-18.122,0.0348,0.8,0.889,0.486,0.0716,76.688,91773
4E5uSdgbeuv0V5SIcjT10o,0.585,0.485,-12.899,0.0334,0.591,0.857,0.0798,0.352,102.067,80120
24LwQpx24boVFgWfOiNFW2,0.585,0.668,-10.871,0.0401,0.181,0.339,0.0833,0.366,140.146,65600
3a1KyvKcwwaIBe4kt44CjX,0.732,0.447,-12.396,0.0355,0.557,0.81,0.0861,0.342,120.02,189640
5CpjrslAqUvwAxAVlyk48M,0.46,0.582,-11.304,0.0454,0.402,0.889,0.22,0.21,120.033,192093
7202gQisjQ0dNPJTS618qV,0.211,0.404,-11.673,0.0366,0.906,0.737,0.0992,0.057,82.659,63733
1SW8OwlRjT1rgOMMd9f06B,0.217,0.333,-12.808,0.0315,0.607,0.13,0.203,0.0775,73.498,249520
6vco1QREVy81DRKZymHfL2,0.254,0.0721,-20.628,0.0422,0.596,0.88,0.0861,0.0654,130.099,127333
4S7VEMhFKQfk9WEvizWCsW,0.0949,0.167,-17.181,0.0402,0.391,0.91,0.137,0.0323,88.374,125880
0514vhH4KBZmNHHVZWfmXD,0.106,0.0721,-29.75,0.0431,0.953,0.499,0.193,0.0353,91.059,214987
43btusOZsaG2dHvgDQlWGy,0.224,0.64,-10.918,0.0621,0.0233,0.932,0.0964,0.167,96.566,205053
65CefKbmaG0ZkumWSFKbxC,0.373,0.54,-12.506,0.047,0.393,0.868,0.421,0.0682,140.066,184720
56G4mS1njaKZT6Pi9YyOyg,0.456,0.71,-10.702,0.0448,0.235,0.896,0.266,0.0943,150.09,281693
4EYcIMbL24P1qXKjdw3FSb,0.359,0.428,-10.873,0.0308,0.0903,0.735,0.0652,0.161,90.039,231213
7CB4yDzRcbH96BdDrLdOCn,0.24,0.421,-11.835,0.0338,0.0826,0.611,0.0674,0.0889,91.923,192280
0IQfvOj1yp52FErehzcmmo,0.0927,0.228,-19.696,0.0377,0.353,0.661,0.103,0.0385,174.569,176013
4D35vywaHG65OawaCCpEjU,0.162,0.382,-10.794,0.0339,0.124,0.958,0.0576,0.0604,100.007,296107
0Pl8CUfyX0WsWfHu0eVU03,0.185,0.408,-13.876,0.0346,0.254,0.825,0.0899,0.123,134.661,221493
3X6kOX7MpqfiJrQwAK0WNw,0.269,0.539,-11.1,0.0456,0.269,0.824,0.125,0.115,89.753,209493
2OHGL9nMcty2Xb3pb6SAyv,0.0654,0.405,-14.986,0.047,0.781,0.979,0.144,0.0359,72.229,212213
1sASrsTThIW04adr1sgfTh,0.0928,0.0196,-28.922,0.0427,0.977,0.193,0.12,0.0363,86.171,209667
7CFOHeRItRTIWwWGWOnDSQ,0.363,0.387,-11.544,0.0345,0.479,0.926,0.384,0.0386,109.225,213627
42mUGEUX85RzHs94MLTx7X,0.299,0.455,-9.884,0.0328,0.0808,0.561,0.134,0.0911,105.01,222893
6OVlrGpB6J9ZsuJBt26bVh,0.209,0.442,-10.698,0.0312,0.212,0.974,0.0859,0.0589,87.563,224587
0l1dXxoxAM4WXzaA9J63Lq,0.282,0.637,-10.239,0.0597,0.134,0.601,0.136,0.143,86.106,232760
3U5RLXzFd6SJIFatWdQfH4,0.155,0.138,-27.838,0.0444,0.828,0.941,0.459,0.0356,138.528,124200
0uzYI3xtSARC5TrELMYNyV,0.168,0.225,-19.102,0.0399,0.481,0.853,0.36,0.0301,113.508,175760
10fEl0IKrJm8xtWAti20AZ,0.173,0.562,-9.359,0.0435,0.69,0.901,0.12,0.064,133.9,237827
4mjBaMeJcIP8ci9m3GLx1W,0.716,0.0853,-22.47,0.1,0.922,0.582,0.0746,0.455,89.997,229320
33eoaqosKfgXYHd6HyYmPh,0.1,0.353,-11.679,0.0347,0.2,0.776,0.104,0.0399,79.416,311747
2ebuR1c76BMXXFTOlfKR1K,0.27,0.535,-12.422,0.0712,0.389,0.894,0.0773,0.0373,64.932,164787
01A4XzJjHbHFvFs3c5IL9y,0.0939,0.413,-12.085,0.0423,0.304,0.879,0.0921,0.0354,164.222,157987
48HRxI88Zx3LNY4zDTHNvO,0.476,0.898,-6.858,0.0398,0.00171,0.0789,0.117,0.51,155.005,135853
4E9hLgAVYa8GCvPkjhdIHn,0.562,0.655,-8.597,0.0274,0.0206,0.0236,0.108,0.546,129.012,188960
2XCvSLZJyePfPq2dMubWvv,0.631,0.781,-8.38,0.0281,9.66e-05,0.858,0.106,0.762,133.03,179427
2VTO6l252eqASsuPagkqaf,0.52,0.833,-8.597,0.0303,0.000504,0.676,0.121,0.639,135.967,180827
5NM65KgQgs3goNwXJ2XI4I,0.433,0.781,-7.761,0.0346,0.0206,0.146,0.139,0.56,171.052,296093
2UvPyVcQdFJ1jS0OOz9TOj,0.627,0.789,-7.985,0.0314,0.0113,0.309,0.228,0.616,125.019,199093
05ROv66znhuyTiwm7dlD7A,0.37,0.809,-7.808,0.0458,0.101,0.856,0.0935,0.574,192.008,200573
6BMmogwGHPJf8GM2FQe4JU,0.556,0.795,-9.251,0.0335,0.0121,0.0347,0.0904,0.235,103.021,198373
60jqQAJdaZoHDMCn7U89t6,0.588,0.745,-8.788,0.0381,0.0123,0.145,0.139,0.401,154.483,196053
2tfwY3k7vxvHWM7kL2AXSZ,0.318,0.552,-9.028,0.0286,0.0199,0.943,0.125,0.175,165.993,210667
4AB6iie7ceYfHuCiGRshMr,0.41,0.699,-8.308,0.0288,0.102,0.303,0.111,0.34,109.996,218320
1YZLFv7ItbTrTtfyxHq31t,0.585,0.698,-8.324,0.0264,0.0576,0.256,0.137,0.588,140.017,201200
1WL90FF3ysl4m9mwVFdE2S,0.523,0.785,-8.387,0.0286,0.0216,0.549,0.107,0.674,94.011,215240
4fc2jb96CypbduDgAHJckr,0.446,0.651,-7.538,0.0305,0.00784,0.0609,0.114,0.302,115.002,162293
3s7ElYd3gkiriMpkUV3ZbK,0.382,0.423,-10.118,0.0303,0.317,0.953,0.0989,0.146,103.699,188453
0LjBk6VJN3NfaPkiv2RERB,0.547,0.827,-7.642,0.0269,0.0106,0.00258,0.152,0.536,137.041,193747
7zQOuinFDfwXo7cao0uCx8,0.478,0.702,-8.126,0.0313,0.0159,0.922,0.102,0.401,110.071,147893
42AdfwHsShgvzHebZvttbk,0.505,0.764,-9.15,0.0345,0.0706,0.344,0.1,0.415,104.974,141987
4dU7fHmu3y9CrOTotmjkgf,0.248,0.266,-16.471,0.038,0.579,0.923,0.0944,0.0522,130.231,265640
3oj12eHqHDiVPLi2kKbJLh,0.189,0.0873,-24.814,0.0396,0.949,0.899,0.0824,0.037,88.596,168520
3MRKpLpESPYnoPDTC23ffg,0.306,0.341,-19.368,0.074,0.422,0.891,0.127,0.0322,120.052,299413
6lLvRI6Q3q1fGYeYSTaHmX,0.438,0.336,-15.723,0.0437,0.683,0.963,0.105,0.0556,130.154,164320
72US77rHrHOH64YZZthSZ2,0.157,0.11,-24.185,0.0389,0.818,0.866,0.111,0.0272,99.246,201507
2kZhlJLmjnonwBlETrrgH3,0.58,0.493,-14.681,0.036,0.65,0.893,0.104,0.0338,130.016,246920
1IjdTUKs1dkeWWZIDTJ15p,0.187,0.0825,-26.507,0.0369,0.979,0.946,0.127,0.032,64.183,198027
5VGJ41cuzjESNWzpbgpCcS,0.243,0.37,-14.704,0.0419,0.682,0.828,0.376,0.047,104.112,141720
0Iy7oOWc9dpfl2ibgUX2SR,0.169,0.333,-11.658,0.0403,0.702,0.933,0.08,0.0379,116.403,140693
7ox93eSmh79EOByGHn1VeU,0.412,0.0664,-27.532,0.0347,0.893,0.925,0.111,0.0342,129.989,161158
03AFNbFRUw9HjrXg0m86uB,0.586,0.456,-14.247,0.0343,0.476,0.801,0.0928,0.0381,119.966,263653
7JqlhCgxcbLo1Ao3AdUMOt,0.473,0.371,-15.498,0.0344,0.706,0.856,0.067,0.0347,129.975,286333
44fqRM5INfPHvMNyTOnX54,0.12,0.174,-27.344,0.0514,0.381,0.945,0.081,0.03,95.375,140678
7mCpqpWn6hPJuaWpAcTxgL,0.583,0.548,-17.811,0.0573,0.377,0.919,0.232,0.034,118.017,209867
3MQMhiIAtid4yhdxE3KzJB,0.326,0.228,-17.408,0.038,0.782,0.835,0.123,0.0364,160.103,220240
2oNQAlyUW0xcey7PimhwLb,0.429,0.235,-18.203,0.036,0.445,0.872,0.11,0.0313,113.016,231507
5nT1AIeOJhqpZeFzV9sAQm,0.664,0.509,-16.913,0.0484,0.711,0.895,0.11,0.189,135.009,205400
6K09xGgvAIFhXkHZpU5Con,0.536,0.308,-22.786,0.0421,0.864,0.931,0.0877,0.0378,120.016,173107
4IGoRqER7S9SCVin6XsxnB,0.625,0.601,-9.671,0.0423,0.0349,0.00332,0.0665,0.532,94.981,190851
4VlnzUd470igfEQfqf4YHV,0.52,0.338,-14.394,0.0285,0.517,0.959,0.112,0.175,92.954,168856
5Gg4ajpBEC9CgvlkPFh3GN,0.166,0.144,-22.287,0.0394,0.918,0.865,0.0715,0.0349,131.408,198008
4xF7xazpU2bLCbZshbc9yk,0.498,0.232,-20.625,0.0304,0.353,0.92,0.109,0.0706,91.998,222198
5B3e9hJ63kJArGEjI2VWU0,0.122,0.014,-33.444,0.0448,0.797,0.937,0.0795,0.0376,206.763,135732
5ODzW90T80BVMUXMUuKD4d,0.302,0.206,-20.428,0.0313,0.257,0.774,0.234,0.185,85.965,267807
1YGIu7eCCxO1LETM3xOVC1,0.205,0.0827,-34.07,0.0392,0.902,0.966,0.0909,0.0471,69.931,147487
1eqvWJ5irPK7yL9S4RBcdI,0.584,0.735,-14.768,0.0515,0.0328,0.751,0.911,0.397,99.982,181995
3krW6LTBjf80OcZ0TVWUzW,0.185,0.186,-20.629,0.0483,0.767,0.821,0.114,0.0384,64.141,278204
2XmgOHqwdj3CNbq2CHBGkn,0.575,0.572,-13.793,0.0416,0.249,0.858,0.2,0.323,130.032,100519
2q0rdj3PahK8Bq8MCcGgfb,0.542,0.434,-15.024,0.0382,0.512,0.897,0.111,0.0393,89.953,265770
0rDDSzUtVNYe6VFVnAgK72,0.31,0.539,-14.532,0.0947,0.148,0.909,0.134,0.0291,119.45,138580
00FOfwmTDpTMxAITaSBeNN,0.17,0.134,-27.699,0.0377,0.929,0.526,0.0871,0.0308,106.989,142237
6NzKnhSm0ohsftah6Ct1o0,0.619,0.553,-16.175,0.074,0.922,0.943,0.0723,0.16,100.043,174263
0Tu3EuQMPOTAcRwe3J2orz,0.352,0.0435,-24.554,0.0369,0.741,0.956,0.14,0.157,164.19,143256
2gOARecCkHpyj94OmEqYqX,0.327,0.421,-16.925,0.046,0.839,0.848,0.117,0.0371,135.033,178991
0Ff9iYpndfg0l6fzOxzKFe,0.427,0.353,-18.102,0.0359,0.148,0.54,0.112,0.247,180.044,175099
0b6jdkNrhFyKxefWJbCUdS,0.476,0.986,-13.967,0.05,0.36,0.867,0.515,0.0415,140.024,170031
6ctrPJp29aCAI3zfIBq87g,0.286,0.372,-19.874,0.0446,0.412,0.718,0.111,0.101,84.376,242704
77AG1cu6yIcvSHV9Ct8q6o,0.341,0.528,-6.032,0.0279,0.569,0.896,0.0838,0.275,99.873,229608
2lvf90aGJ12ElD0FYNbfxe,0.0867,0.343,-10.127,0.0325,0.906,0.865,0.306,0.187,179.411,87432
1lPLvEpGE5wvxsD5wwUOK2,0.726,0.278,-15.381,0.0551,0.885,0.917,0.109,0.528,80.004,122046
3fru0iLZ7PQjZmjxK4wgyz,0.218,0.366,-11.12,0.0355,0.175,0.693,0.379,0.452,139.018,27940
23KTKdMFWodepIAO4VP7Yt,0.234,0.315,-14.141,0.0513,0.212,0.208,0.152,0.189,115.399,32528
1g9B9HZwL5hIsPd6UwLji0,0.33,0.296,-27.589,0.0484,0.595,0.99,0.426,0.0389,103.796,24155
1gAS5jTJSJQ9w2sJmtj0U3,0.618,0.612,-6.758,0.0321,0.558,0.878,0.113,0.647,135.041,105594
0yx0PxXTELixDUbNBKxsXe,0.401,0.772,-6.569,0.114,0.508,0.869,0.236,0.584,99.943,99096
0vAU3CIwySgY06Y8dIpOPl,0.434,0.565,-6.557,0.0414,0.684,0.888,0.62,0.578,124.917,57310
6f5v2UxvJGhR3i4sXNVW2E,0.648,0.813,-6.038,0.0615,0.322,0.307,0.132,0.175,122.321,30401
